tag_id,tag_aai_lookup,tag_aap_lookup,tag_meta_id,tag_meta_parent_id,tag_member_id,tag_added,tag_text
485,cdf1115f9b38a6576e9f9b2d433f0707,d63cdc08d52e02e1b82fc40e8377eb77,1209,75,279,2012-07-22T13:18:37Z,DDR
486,cdf1115f9b38a6576e9f9b2d433f0707,d63cdc08d52e02e1b82fc40e8377eb77,1209,75,279,2012-07-22T13:18:37Z,GDR
487,cdf1115f9b38a6576e9f9b2d433f0707,d63cdc08d52e02e1b82fc40e8377eb77,1209,75,279,2012-07-22T13:18:37Z,East Germany
488,cdf1115f9b38a6576e9f9b2d433f0707,d63cdc08d52e02e1b82fc40e8377eb77,1209,75,279,2012-07-22T13:18:37Z,Socialism
489,cdf1115f9b38a6576e9f9b2d433f0707,d63cdc08d52e02e1b82fc40e8377eb77,1209,75,279,2012-07-22T13:18:37Z,Honecker
490,cdf1115f9b38a6576e9f9b2d433f0707,d63cdc08d52e02e1b82fc40e8377eb77,1209,75,279,2012-07-22T13:18:37Z,Socialist Unity Party
491,315b5c0374a1c7f46852fc276c01bb2f,d63cdc08d52e02e1b82fc40e8377eb77,1212,75,279,2012-07-23T10:51:33Z,Ante PaveliÄ‡
492,315b5c0374a1c7f46852fc276c01bb2f,d63cdc08d52e02e1b82fc40e8377eb77,1212,75,279,2012-07-23T10:51:33Z,UstaÅ¡a
493,315b5c0374a1c7f46852fc276c01bb2f,d63cdc08d52e02e1b82fc40e8377eb77,1212,75,279,2012-07-23T10:51:33Z,Fascism
494,315b5c0374a1c7f46852fc276c01bb2f,d63cdc08d52e02e1b82fc40e8377eb77,1212,75,279,2012-07-23T10:51:33Z,National Socialism
495,315b5c0374a1c7f46852fc276c01bb2f,d63cdc08d52e02e1b82fc40e8377eb77,1212,75,279,2012-07-23T10:51:33Z,Axis Powers
496,315b5c0374a1c7f46852fc276c01bb2f,d63cdc08d52e02e1b82fc40e8377eb77,1212,75,279,2012-07-23T10:51:33Z,Croatia
497,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,anders
498,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,breivik
499,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,utoya
500,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,conservative
501,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,revolutionary
502,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,movement
503,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,terrorism
504,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,norway
505,38a4a9077e62a6fa70bb59c2b694dba2,755971d22a41f2b0cdfada68a5683ec7,1232,87,168,2012-07-27T22:18:23Z,multiculturalism
506,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Nationalism
507,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Capitalism
508,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Socialism
509,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Manifesto
510,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Fascism
511,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Nazism
512,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,State
513,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Government
514,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Consensus
515,0c6a64e20374d06e3f96b3514e61a9b2,51253f5c665ed2a553bb0ca164d8b500,1234,94,65,2012-07-28T06:37:51Z,Definitions
516,96c3a7bbda3546cfb8ba2650b02bb1ee,f33fb736e1c0b31cc963f9d8cf87b95d,1235,60,7,2012-07-29T00:01:54Z,holy
517,96c3a7bbda3546cfb8ba2650b02bb1ee,f33fb736e1c0b31cc963f9d8cf87b95d,1235,60,7,2012-07-29T00:01:54Z,fuck
518,96c3a7bbda3546cfb8ba2650b02bb1ee,f33fb736e1c0b31cc963f9d8cf87b95d,1235,60,7,2012-07-29T00:01:54Z,cant
519,96c3a7bbda3546cfb8ba2650b02bb1ee,f33fb736e1c0b31cc963f9d8cf87b95d,1235,60,7,2012-07-29T00:01:54Z,stop
520,96c3a7bbda3546cfb8ba2650b02bb1ee,f33fb736e1c0b31cc963f9d8cf87b95d,1235,60,7,2012-07-29T00:01:54Z,laughing
521,e1f6fedff7b07e2ae5005a998846daa5,d3d008cb800a3c27b87c915f28b62e42,1239,156,168,2012-07-29T22:34:47Z,Frente
522,e1f6fedff7b07e2ae5005a998846daa5,d3d008cb800a3c27b87c915f28b62e42,1239,156,168,2012-07-29T22:34:47Z,Integralista
523,e1f6fedff7b07e2ae5005a998846daa5,d3d008cb800a3c27b87c915f28b62e42,1239,156,168,2012-07-29T22:34:47Z,Brasileira
524,e1f6fedff7b07e2ae5005a998846daa5,d3d008cb800a3c27b87c915f28b62e42,1239,156,168,2012-07-29T22:34:47Z,front
525,e1f6fedff7b07e2ae5005a998846daa5,d3d008cb800a3c27b87c915f28b62e42,1239,156,168,2012-07-29T22:34:47Z,integralist
526,e1f6fedff7b07e2ae5005a998846daa5,d3d008cb800a3c27b87c915f28b62e42,1239,156,168,2012-07-29T22:34:47Z,Brazil
527,e1f6fedff7b07e2ae5005a998846daa5,d3d008cb800a3c27b87c915f28b62e42,1239,156,168,2012-07-29T22:34:47Z,South
528,e1f6fedff7b07e2ae5005a998846daa5,d3d008cb800a3c27b87c915f28b62e42,1239,156,168,2012-07-29T22:34:47Z,America
891,32378251c722601a0e385d1aee3fc9f3,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1969,83,857,2013-02-02T07:58:32Z,NSPM
890,9f62dd788831de44e514a1a3316dd469,e24c78c5edf157928d3c98fad53e7bc5,1961,75,1109,2013-01-31T12:15:12Z,Thank you captain obvious
534,6e0352c3fafdc2c95801b60fd8ac1704,42127c729dd1871f500f9c583c4a30dd,1292,60,361,2012-08-09T19:55:03Z,ÐŸÑ€Ð¸Ð²ÐµÑ‚!
535,6e0352c3fafdc2c95801b60fd8ac1704,42127c729dd1871f500f9c583c4a30dd,1292,60,361,2012-08-09T19:55:03Z,Bonjour!
536,6e0352c3fafdc2c95801b60fd8ac1704,42127c729dd1871f500f9c583c4a30dd,1292,60,361,2012-08-09T19:55:03Z,Ciao!
537,6e0352c3fafdc2c95801b60fd8ac1704,42127c729dd1871f500f9c583c4a30dd,1292,60,361,2012-08-09T19:55:03Z,Hello!
538,6e0352c3fafdc2c95801b60fd8ac1704,42127c729dd1871f500f9c583c4a30dd,1292,60,361,2012-08-09T19:55:03Z,Ø³Ù„Ø§Ù…!
539,fe4b768245c977ad22f8b6c389df00db,755971d22a41f2b0cdfada68a5683ec7,1300,87,0,2012-08-12T08:07:29Z,National Anarchism
540,fe4b768245c977ad22f8b6c389df00db,755971d22a41f2b0cdfada68a5683ec7,1300,87,0,2012-08-12T08:07:29Z,Left wing infantile disorder
541,fe4b768245c977ad22f8b6c389df00db,755971d22a41f2b0cdfada68a5683ec7,1300,87,0,2012-08-12T08:07:29Z,Proudhon
542,fe4b768245c977ad22f8b6c389df00db,755971d22a41f2b0cdfada68a5683ec7,1300,87,0,2012-08-12T08:07:29Z,Bakunin
543,fe4b768245c977ad22f8b6c389df00db,755971d22a41f2b0cdfada68a5683ec7,1300,87,0,2012-08-12T08:07:29Z,anarchist movement
544,fe4b768245c977ad22f8b6c389df00db,755971d22a41f2b0cdfada68a5683ec7,1300,87,0,2012-08-12T08:07:29Z,The Trotskyites of the Right
545,fe4b768245c977ad22f8b6c389df00db,755971d22a41f2b0cdfada68a5683ec7,1300,87,0,2012-08-12T08:07:29Z,entryism
546,fe4b768245c977ad22f8b6c389df00db,755971d22a41f2b0cdfada68a5683ec7,1300,87,0,2012-08-12T08:07:29Z,splitting
547,23c8535bba01cd431f8de80c5708bb47,69be07476c613fe6f924a70753c952f8,1302,60,274,2012-08-12T11:40:13Z,Freemasons
548,23c8535bba01cd431f8de80c5708bb47,69be07476c613fe6f924a70753c952f8,1302,60,274,2012-08-12T11:40:13Z,freemason
549,23c8535bba01cd431f8de80c5708bb47,69be07476c613fe6f924a70753c952f8,1302,60,274,2012-08-12T11:40:13Z,monotheist
550,23c8535bba01cd431f8de80c5708bb47,69be07476c613fe6f924a70753c952f8,1302,60,274,2012-08-12T11:40:13Z,monotheism
551,23c8535bba01cd431f8de80c5708bb47,69be07476c613fe6f924a70753c952f8,1302,60,274,2012-08-12T11:40:13Z,fraternity
552,23c8535bba01cd431f8de80c5708bb47,69be07476c613fe6f924a70753c952f8,1302,60,274,2012-08-12T11:40:13Z,brotherhood
553,ed5fa4ed3bcc7a4544e2e7c56a6c4bb9,755971d22a41f2b0cdfada68a5683ec7,1303,88,65,2012-08-12T14:21:33Z,Sharia Law
554,ed5fa4ed3bcc7a4544e2e7c56a6c4bb9,755971d22a41f2b0cdfada68a5683ec7,1303,88,65,2012-08-12T14:21:33Z,Women
555,ed5fa4ed3bcc7a4544e2e7c56a6c4bb9,755971d22a41f2b0cdfada68a5683ec7,1303,88,65,2012-08-12T14:21:33Z,Only
556,ed5fa4ed3bcc7a4544e2e7c56a6c4bb9,755971d22a41f2b0cdfada68a5683ec7,1303,88,65,2012-08-12T14:21:33Z,Saudi
557,ed5fa4ed3bcc7a4544e2e7c56a6c4bb9,755971d22a41f2b0cdfada68a5683ec7,1303,88,65,2012-08-12T14:21:33Z,Arabia
558,8ad3f50f6d14c49093204afc0f9c68fb,42127c729dd1871f500f9c583c4a30dd,1315,60,0,2012-08-16T21:40:35Z,otavio
1763,a4d2b4ddedc9465a106652ce26c9f744,4fbeb3c9ac442b9608a5a7ee84bd1eb5,17,12,1,2014-03-03T13:54:47Z,Religion Fascism Culture
560,768738652a2b8b9da4adedc075adabd4,d63cdc08d52e02e1b82fc40e8377eb77,1330,75,372,2012-08-20T01:40:22Z,Sayyid Qutb
561,768738652a2b8b9da4adedc075adabd4,d63cdc08d52e02e1b82fc40e8377eb77,1330,75,372,2012-08-20T01:40:22Z,Islamism
562,768738652a2b8b9da4adedc075adabd4,d63cdc08d52e02e1b82fc40e8377eb77,1330,75,372,2012-08-20T01:40:22Z,Islam
577,a1595f27ecce2f44f65ffde4b4e93b27,cb12aece5ba4ae61c7d2fbfdd999927b,1352,24,274,2012-08-22T10:51:39Z,Mercenary
576,45fc6a8d685e1cb0137b986b76a242a2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1350,97,446,2012-08-22T00:46:05Z,Movies
575,357add60e869f8d30120baea08d9a332,956ad2d2939099a2185452a31071f22e,1347,45,446,2012-08-21T21:22:07Z,Native Americans
574,357add60e869f8d30120baea08d9a332,956ad2d2939099a2185452a31071f22e,1347,45,446,2012-08-21T21:22:07Z,Fascism
573,30f47deb974358634a635b4ec3cbad29,42127c729dd1871f500f9c583c4a30dd,1344,60,446,2012-08-21T19:09:38Z,Fascism
578,a1595f27ecce2f44f65ffde4b4e93b27,cb12aece5ba4ae61c7d2fbfdd999927b,1352,24,274,2012-08-22T10:51:39Z,contract
579,a1595f27ecce2f44f65ffde4b4e93b27,cb12aece5ba4ae61c7d2fbfdd999927b,1352,24,274,2012-08-22T10:51:39Z,foreign
580,a1595f27ecce2f44f65ffde4b4e93b27,cb12aece5ba4ae61c7d2fbfdd999927b,1352,24,274,2012-08-22T10:51:39Z,work
581,620772004d0c77379c1e7761cd9b1896,42127c729dd1871f500f9c583c4a30dd,1353,60,422,2012-08-22T12:21:14Z,Introduction
582,9a1727c083d9e93bbea5fd584e225673,0e2cc9595cdd468bc3f1f9e946c8d63b,1238,60,133,2012-08-29T03:02:56Z,Feminism
583,9a1727c083d9e93bbea5fd584e225673,0e2cc9595cdd468bc3f1f9e946c8d63b,1238,60,133,2012-08-29T03:02:56Z,anti Feminism
584,2a47e9ff7d55b189455bf41494aec53d,69be07476c613fe6f924a70753c952f8,1393,60,133,2012-08-31T00:17:52Z,paganism
585,2a47e9ff7d55b189455bf41494aec53d,69be07476c613fe6f924a70753c952f8,1393,60,133,2012-08-31T00:17:52Z,religion
588,3a8f68a3a6e05a41985b06649da88273,69be07476c613fe6f924a70753c952f8,1396,60,304,2012-08-31T15:38:26Z,Pantheism
589,6cbd7320eae8acc812a2bf49fa8a3ba1,42127c729dd1871f500f9c583c4a30dd,1398,60,592,2012-08-31T21:19:16Z,Introduction
590,32270bc90e80e8faec07d60b8b9c00ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1400,75,298,2012-09-01T05:15:25Z,Talleyrand
591,32270bc90e80e8faec07d60b8b9c00ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1400,75,298,2012-09-01T05:15:25Z,Aristocrat
592,32270bc90e80e8faec07d60b8b9c00ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1400,75,298,2012-09-01T05:15:25Z,France
593,32270bc90e80e8faec07d60b8b9c00ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1400,75,298,2012-09-01T05:15:25Z,French politics
594,32270bc90e80e8faec07d60b8b9c00ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1400,75,298,2012-09-01T05:15:25Z,Monarchism
644,e5becec2d856cdf05a570dcf067290a3,0e2cc9595cdd468bc3f1f9e946c8d63b,1450,87,287,2012-09-14T20:02:24Z,argentina first demonstration
645,a8a55e7f8131cb0078baee904cfe0a46,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1473,45,177,2012-09-18T21:27:26Z,USA travel
1543,c84882599dda5105d87dd9ecdf5c0a37,0c4b9f6a19410620a6620a24c2bf4d49,1447,171,16,2013-12-20T00:58:59Z,jew
598,4f224a80fa876bb9c18bee5e1f4cd660,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1415,75,361,2012-09-04T17:52:52Z,Brother
599,4f224a80fa876bb9c18bee5e1f4cd660,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1415,75,361,2012-09-04T17:52:52Z,Nathanael
600,4f224a80fa876bb9c18bee5e1f4cd660,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1415,75,361,2012-09-04T17:52:52Z,kicks
601,4f224a80fa876bb9c18bee5e1f4cd660,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1415,75,361,2012-09-04T17:52:52Z,ass!
631,8429e08b33f124dcf3e36834659653ff,cb12aece5ba4ae61c7d2fbfdd999927b,1422,24,274,2012-09-06T17:53:10Z,piracy
630,8429e08b33f124dcf3e36834659653ff,cb12aece5ba4ae61c7d2fbfdd999927b,1422,24,274,2012-09-06T17:53:10Z,downloading
629,8429e08b33f124dcf3e36834659653ff,cb12aece5ba4ae61c7d2fbfdd999927b,1422,24,274,2012-09-06T17:53:10Z,peer to peer
627,8429e08b33f124dcf3e36834659653ff,cb12aece5ba4ae61c7d2fbfdd999927b,1422,24,274,2012-09-06T17:53:10Z,torrent
628,8429e08b33f124dcf3e36834659653ff,cb12aece5ba4ae61c7d2fbfdd999927b,1422,24,274,2012-09-06T17:53:10Z,p2p
632,133f7d7480b0b5186a032d2216e3a127,0e2cc9595cdd468bc3f1f9e946c8d63b,1425,87,361,2012-09-06T22:53:56Z,Falanga
633,133f7d7480b0b5186a032d2216e3a127,0e2cc9595cdd468bc3f1f9e946c8d63b,1425,87,361,2012-09-06T22:53:56Z,Syria
634,133f7d7480b0b5186a032d2216e3a127,0e2cc9595cdd468bc3f1f9e946c8d63b,1425,87,361,2012-09-06T22:53:56Z,Embassy
635,0e462b2bdf43974aca6469fb2f3fd7a8,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1428,60,0,2012-09-08T13:21:38Z,Music
636,0e462b2bdf43974aca6469fb2f3fd7a8,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1428,60,0,2012-09-08T13:21:38Z,goataholic
637,0e462b2bdf43974aca6469fb2f3fd7a8,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1428,60,0,2012-09-08T13:21:38Z,propaganda
638,cd6c1cdfdb3f1faa09a02dbfa98cafc1,d63cdc08d52e02e1b82fc40e8377eb77,1431,75,372,2012-09-09T16:07:12Z,Barack Obama
639,cd6c1cdfdb3f1faa09a02dbfa98cafc1,d63cdc08d52e02e1b82fc40e8377eb77,1431,75,372,2012-09-09T16:07:12Z,Obama
640,cd6c1cdfdb3f1faa09a02dbfa98cafc1,d63cdc08d52e02e1b82fc40e8377eb77,1431,75,372,2012-09-09T16:07:12Z,United States
641,cd6c1cdfdb3f1faa09a02dbfa98cafc1,d63cdc08d52e02e1b82fc40e8377eb77,1431,75,372,2012-09-09T16:07:12Z,President
646,51b906e96e90bfa1a93c782cad533565,755971d22a41f2b0cdfada68a5683ec7,1484,88,317,2012-09-23T22:54:53Z,Faggots
647,51b906e96e90bfa1a93c782cad533565,755971d22a41f2b0cdfada68a5683ec7,1484,88,317,2012-09-23T22:54:53Z,Allah
648,51b906e96e90bfa1a93c782cad533565,755971d22a41f2b0cdfada68a5683ec7,1484,88,317,2012-09-23T22:54:53Z,Muslims
649,51b906e96e90bfa1a93c782cad533565,755971d22a41f2b0cdfada68a5683ec7,1484,88,317,2012-09-23T22:54:53Z,Islam
650,48b92c95aae42cf11a53bd60913de424,755971d22a41f2b0cdfada68a5683ec7,1499,87,208,2012-09-28T01:46:11Z,Greece
651,48b92c95aae42cf11a53bd60913de424,755971d22a41f2b0cdfada68a5683ec7,1499,87,208,2012-09-28T01:46:11Z,Golden dawn
652,48b92c95aae42cf11a53bd60913de424,755971d22a41f2b0cdfada68a5683ec7,1499,87,208,2012-09-28T01:46:11Z,Pseudo-democracy
653,48b92c95aae42cf11a53bd60913de424,755971d22a41f2b0cdfada68a5683ec7,1499,87,208,2012-09-28T01:46:11Z,politically incorrect
654,48b92c95aae42cf11a53bd60913de424,755971d22a41f2b0cdfada68a5683ec7,1499,87,208,2012-09-28T01:46:11Z,anti-system
655,d5443cd88327d9c7e5382a5b0e6b529f,755971d22a41f2b0cdfada68a5683ec7,1507,88,274,2012-09-28T22:41:24Z,Stanford
656,d5443cd88327d9c7e5382a5b0e6b529f,755971d22a41f2b0cdfada68a5683ec7,1507,88,274,2012-09-28T22:41:24Z,Bioengineer
657,d5443cd88327d9c7e5382a5b0e6b529f,755971d22a41f2b0cdfada68a5683ec7,1507,88,274,2012-09-28T22:41:24Z,Biology
658,d5443cd88327d9c7e5382a5b0e6b529f,755971d22a41f2b0cdfada68a5683ec7,1507,88,274,2012-09-28T22:41:24Z,Internet
659,a7bb3f18e4b78badaa592862d8aaa511,755971d22a41f2b0cdfada68a5683ec7,1513,88,65,2012-09-30T00:45:45Z,Motherhood
660,a7bb3f18e4b78badaa592862d8aaa511,755971d22a41f2b0cdfada68a5683ec7,1513,88,65,2012-09-30T00:45:45Z,Femminist
661,a7bb3f18e4b78badaa592862d8aaa511,755971d22a41f2b0cdfada68a5683ec7,1513,88,65,2012-09-30T00:45:45Z,Selfish
662,a7bb3f18e4b78badaa592862d8aaa511,755971d22a41f2b0cdfada68a5683ec7,1513,88,65,2012-09-30T00:45:45Z,Bitch
668,aad927790030bbdef61d48b4cbe6e3f6,964b8b0a533a4160c095e0897aba46f7,1515,34,279,2012-09-30T14:28:53Z,Machiavelli
669,aad927790030bbdef61d48b4cbe6e3f6,964b8b0a533a4160c095e0897aba46f7,1515,34,279,2012-09-30T14:28:53Z,Art of War
670,aad927790030bbdef61d48b4cbe6e3f6,964b8b0a533a4160c095e0897aba46f7,1515,34,279,2012-09-30T14:28:53Z,War
671,aad927790030bbdef61d48b4cbe6e3f6,964b8b0a533a4160c095e0897aba46f7,1515,34,279,2012-09-30T14:28:53Z,Military
672,aad927790030bbdef61d48b4cbe6e3f6,964b8b0a533a4160c095e0897aba46f7,1515,34,279,2012-09-30T14:28:53Z,Tactics
673,aad927790030bbdef61d48b4cbe6e3f6,964b8b0a533a4160c095e0897aba46f7,1515,34,279,2012-09-30T14:28:53Z,Meritocracy
674,aad927790030bbdef61d48b4cbe6e3f6,964b8b0a533a4160c095e0897aba46f7,1515,34,279,2012-09-30T14:28:53Z,Philosophy
675,7ab4559db252a8384c4fb5b23ff189f0,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1517,91,168,2012-10-01T03:41:28Z,file sharing
676,7ab4559db252a8384c4fb5b23ff189f0,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1517,91,168,2012-10-01T03:41:28Z,skype
677,27f9cd90571af905d1a6fdeff5c7b30f,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1521,91,660,2012-10-01T23:51:52Z,Skype
678,27f9cd90571af905d1a6fdeff5c7b30f,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1521,91,660,2012-10-01T23:51:52Z,Anonymous
679,27f9cd90571af905d1a6fdeff5c7b30f,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1521,91,660,2012-10-01T23:51:52Z,Operations security
680,0a174acede3e3119f70a839b5a4dae32,755971d22a41f2b0cdfada68a5683ec7,1522,88,274,2012-10-02T18:46:24Z,MSU
681,0a174acede3e3119f70a839b5a4dae32,755971d22a41f2b0cdfada68a5683ec7,1522,88,274,2012-10-02T18:46:24Z,God
682,b7396c287f49f587233f5872185a3faf,08d18e875adb94d5a4102169ab887bfe,1534,76,130,2012-10-06T20:18:51Z,National Socialism
683,b7396c287f49f587233f5872185a3faf,08d18e875adb94d5a4102169ab887bfe,1534,76,130,2012-10-06T20:18:51Z,Mexico
684,df66dd164a6f26eeffc15d854af74295,e24c78c5edf157928d3c98fad53e7bc5,1546,60,317,2012-10-10T23:27:44Z,Palestine
685,df66dd164a6f26eeffc15d854af74295,e24c78c5edf157928d3c98fad53e7bc5,1546,60,317,2012-10-10T23:27:44Z,Palestinian Nationalism
686,df66dd164a6f26eeffc15d854af74295,e24c78c5edf157928d3c98fad53e7bc5,1546,60,317,2012-10-10T23:27:44Z,Syria
687,df66dd164a6f26eeffc15d854af74295,e24c78c5edf157928d3c98fad53e7bc5,1546,60,317,2012-10-10T23:27:44Z,Egypt
688,df66dd164a6f26eeffc15d854af74295,e24c78c5edf157928d3c98fad53e7bc5,1546,60,317,2012-10-10T23:27:44Z,Jordan
689,df66dd164a6f26eeffc15d854af74295,e24c78c5edf157928d3c98fad53e7bc5,1546,60,317,2012-10-10T23:27:44Z,Saudi Arabia
690,df66dd164a6f26eeffc15d854af74295,e24c78c5edf157928d3c98fad53e7bc5,1546,60,317,2012-10-10T23:27:44Z,Israel
691,c23bce8bb0cd9bf0c6e5a7116b5e8584,0e2cc9595cdd468bc3f1f9e946c8d63b,1555,88,361,2012-10-12T15:33:55Z,Independence
692,c23bce8bb0cd9bf0c6e5a7116b5e8584,0e2cc9595cdd468bc3f1f9e946c8d63b,1555,88,361,2012-10-12T15:33:55Z,March
693,c23bce8bb0cd9bf0c6e5a7116b5e8584,0e2cc9595cdd468bc3f1f9e946c8d63b,1555,88,361,2012-10-12T15:33:55Z,Poland
694,5fac1922103d42a2a1889db0c6c9d7e3,d3d008cb800a3c27b87c915f28b62e42,1560,44,353,2012-10-13T02:56:34Z,RNU
695,6647b6b5533b42e722cd8456478b4774,755971d22a41f2b0cdfada68a5683ec7,1570,130,168,2012-10-14T00:23:41Z,golden dawn
696,6647b6b5533b42e722cd8456478b4774,755971d22a41f2b0cdfada68a5683ec7,1570,130,168,2012-10-14T00:23:41Z,montreal
697,6647b6b5533b42e722cd8456478b4774,755971d22a41f2b0cdfada68a5683ec7,1570,130,168,2012-10-14T00:23:41Z,canada
698,6647b6b5533b42e722cd8456478b4774,755971d22a41f2b0cdfada68a5683ec7,1570,130,168,2012-10-14T00:23:41Z,greece
699,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,Fascism
700,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,Rome
701,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,Glory
702,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,Europe
703,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,Nationalism
704,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,GoldenDawn
705,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,SPQR
706,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,Romans
707,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,Europa
708,bf175e383b1ebcf91c23b68f0be77859,c5aa156354e1562af9dc1fbdf03ae7c0,1581,60,1122,2012-10-17T19:53:14Z,Imperator
710,c86c6d0ff9c5c2270bf6824bed667fc7,964b8b0a533a4160c095e0897aba46f7,1582,34,368,2012-10-18T04:55:09Z,Forgotten soldier Guy Sajer
711,5e088ccd1ded726f6373395bdff79fcb,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1585,107,0,2012-10-20T01:39:03Z,superorganism
712,5e088ccd1ded726f6373395bdff79fcb,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1585,107,0,2012-10-20T01:39:03Z,history
713,5e088ccd1ded726f6373395bdff79fcb,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1585,107,0,2012-10-20T01:39:03Z,economics
714,5e088ccd1ded726f6373395bdff79fcb,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1585,107,0,2012-10-20T01:39:03Z,singularity
715,5e088ccd1ded726f6373395bdff79fcb,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1585,107,0,2012-10-20T01:39:03Z,technology
716,5e088ccd1ded726f6373395bdff79fcb,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1585,107,0,2012-10-20T01:39:03Z,organicism
717,5e088ccd1ded726f6373395bdff79fcb,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1585,107,0,2012-10-20T01:39:03Z,spengler
718,5e088ccd1ded726f6373395bdff79fcb,4fbeb3c9ac442b9608a5a7ee84bd1eb5,1585,107,0,2012-10-20T01:39:03Z,sombart
