friends_id,friends_member_id,friends_friend_id,friends_approved,friends_added
1007,293,108,TRUE,1341705110
1008,72,283,TRUE,1341751108
1009,283,72,TRUE,1341751108
1010,108,37,TRUE,1341756490
1011,37,108,TRUE,1341756490
1012,72,17,TRUE,1341758489
1013,17,72,TRUE,1341758489
1356,298,319,TRUE,1346116705
1355,329,342,TRUE,1346024882
1020,133,84,TRUE,1341948954
1021,84,133,TRUE,1341948954
1022,293,168,TRUE,1341967421
1023,168,293,TRUE,1341967421
1024,293,37,TRUE,1341967465
1025,37,293,TRUE,1341967465
1348,495,72,TRUE,1345887529
1347,72,495,TRUE,1345887528
1028,13,265,TRUE,1342086668
1029,265,13,TRUE,1342086669
1030,298,1,TRUE,1342087132
1031,1,298,TRUE,1342087132
1032,108,317,TRUE,1342098377
1033,317,108,TRUE,1342098377
1036,317,158,TRUE,1342148246
1037,158,317,TRUE,1342148246
1038,317,67,FALSE,1342148702
1039,317,100,TRUE,1342149980
1040,100,317,TRUE,1342149981
1661,1270,1109,TRUE,1351177320
1662,861,1122,TRUE,1351216157
1627,164,142,TRUE,1350298696
1628,142,164,TRUE,1350298696
1045,279,168,TRUE,1342241317
1046,168,279,TRUE,1342241317
1047,271,206,TRUE,1342245450
1048,206,271,TRUE,1342245450
1144,293,331,TRUE,1343707796
1145,331,293,TRUE,1343707796
1607,353,125,TRUE,1350159035
1596,125,1066,TRUE,1350076087
1625,164,265,TRUE,1350298686
1595,125,279,TRUE,1350050890
1055,319,22,FALSE,1342272165
1056,319,54,TRUE,1342283422
1057,54,319,TRUE,1342283422
1109,317,287,TRUE,1342840550
1110,287,317,TRUE,1342840550
1060,293,320,TRUE,1342296250
1061,320,293,TRUE,1342296250
1062,317,283,TRUE,1342299624
1063,283,317,TRUE,1342299624
1064,293,279,FALSE,1342300736
1065,279,37,TRUE,1342302599
1066,37,279,TRUE,1342302599
1067,22,319,TRUE,1342304045
1068,298,3,TRUE,1342304926
1069,3,298,TRUE,1342304926
1070,317,25,TRUE,1342305912
1071,25,317,TRUE,1342305912
1072,317,84,TRUE,1342305937
1073,84,317,TRUE,1342305937
1075,279,317,TRUE,1342397993
1076,317,279,TRUE,1342397993
1077,152,39,TRUE,1342408499
1078,39,152,TRUE,1342408499
1608,125,353,TRUE,1350159036
1594,279,125,TRUE,1350050890
1352,495,342,TRUE,1345930022
1351,342,495,TRUE,1345930021
1346,91,239,TRUE,1345828591
1345,239,91,TRUE,1345828591
1085,158,288,TRUE,1342469690
1086,288,158,TRUE,1342469690
1507,246,960,TRUE,1348759095
1508,960,246,TRUE,1348759095
1089,293,322,TRUE,1342491133
1090,322,293,TRUE,1342491133
1091,317,130,TRUE,1342493603
1092,130,317,TRUE,1342493603
1093,319,44,TRUE,1342497494
1094,44,319,TRUE,1342497494
1095,8,317,TRUE,1342583847
1096,317,8,TRUE,1342583847
1097,13,44,TRUE,1342633089
1098,44,13,TRUE,1342633089
1099,298,322,TRUE,1342638155
1100,322,298,TRUE,1342638156
1762,1772,298,TRUE,1353208647
1761,298,1772,TRUE,1353208647
1103,298,323,TRUE,1342669004
1104,323,298,TRUE,1342669004
1350,495,125,TRUE,1345925441
1349,125,495,TRUE,1345925441
1593,317,239,TRUE,1349980826
1621,266,805,TRUE,1350274476
1111,293,138,TRUE,1342913588
1112,138,293,TRUE,1342913588
1957,72,144,FALSE,1356710327
1958,144,72,TRUE,1356710343
1115,315,287,TRUE,1342947807
1116,287,315,TRUE,1342947807
1117,315,302,TRUE,1342947827
1118,302,315,TRUE,1342947827
1119,293,158,TRUE,1343018046
1120,158,293,TRUE,1343018046
1340,353,182,TRUE,1345687109
1339,353,67,FALSE,1345687036
1123,14,161,TRUE,1343094729
1124,161,14,TRUE,1343094729
1125,14,323,TRUE,1343094889
1126,323,14,TRUE,1343094889
1127,35,315,TRUE,1343123049
1128,315,35,TRUE,1343123049
1634,958,1109,TRUE,1350356426
1633,1109,958,TRUE,1350356426
1131,2,329,TRUE,1343367789
1132,329,2,TRUE,1343367789
1330,279,342,TRUE,1345587636
1329,129,279,TRUE,1345581223
1135,298,204,TRUE,1343527390
1136,204,298,TRUE,1343527390
1322,9,279,TRUE,1345450632
1218,353,108,TRUE,1344386663
1219,108,353,TRUE,1344386663
1140,168,161,TRUE,1343613315
1141,161,168,TRUE,1343613315
1142,315,158,TRUE,1343643997
1143,158,315,TRUE,1343643997
1344,130,67,FALSE,1345762232
1519,84,960,TRUE,1349023362
1328,279,129,TRUE,1345581223
1327,146,353,TRUE,1345481847
1376,563,372,TRUE,1346341044
1375,563,72,TRUE,1346340061
1152,35,65,FALSE,1343812472
1153,65,35,TRUE,1343817688
1156,335,37,TRUE,1343940699
1157,37,335,TRUE,1343940699
1158,72,329,TRUE,1343951020
1159,329,72,TRUE,1343951020
1358,125,138,TRUE,1346174372
1357,319,298,TRUE,1346116705
1162,29,338,TRUE,1343963526
1163,338,29,TRUE,1343963526
1164,338,335,TRUE,1344034052
1165,335,338,TRUE,1344034052
1166,108,335,TRUE,1344034151
1167,335,108,TRUE,1344034151
1168,298,335,TRUE,1344036441
1169,335,298,TRUE,1344036441
1175,346,287,TRUE,1344242732
1174,287,346,TRUE,1344242732
1172,279,2,TRUE,1344131981
1173,2,279,TRUE,1344131981
1451,342,246,TRUE,1347972885
1450,246,342,TRUE,1347972885
1383,191,133,TRUE,1346433610
1382,133,191,TRUE,1346433610
1182,335,346,TRUE,1344244856
1183,346,335,TRUE,1344244857
1184,72,346,TRUE,1344246149
1185,346,72,TRUE,1344246149
1186,2,298,TRUE,1344247084
1187,298,2,TRUE,1344247084
1213,329,84,TRUE,1344358897
1212,84,329,TRUE,1344358897
1190,4,346,TRUE,1344247342
1191,346,4,TRUE,1344247342
1192,13,346,TRUE,1344247352
1193,346,13,TRUE,1344247353
1194,246,346,TRUE,1344247443
1195,346,246,TRUE,1344247443
1196,293,346,TRUE,1344249129
1197,346,293,TRUE,1344249129
1201,348,72,TRUE,1344306677
1200,72,348,TRUE,1344306677
1202,67,342,TRUE,1344316570
1203,342,67,TRUE,1344316570
1204,72,342,TRUE,1344327318
1205,342,72,TRUE,1344327318
3747,958,3491,TRUE,1410866672
3746,3491,958,TRUE,1410866672
1208,146,151,TRUE,1344331367
1209,151,146,TRUE,1344331369
1215,266,108,TRUE,1344361265
1214,108,266,TRUE,1344361265
1220,348,158,TRUE,1344429249
1221,158,348,TRUE,1344429249
1222,319,204,TRUE,1344435188
1223,204,319,TRUE,1344435188
1224,353,293,TRUE,1344441092
1225,293,353,TRUE,1344441092
1226,68,4,TRUE,1344446161
1227,4,68,TRUE,1344446161
1228,72,353,TRUE,1344452560
1229,353,72,TRUE,1344452560
1230,353,8,TRUE,1344462170
1231,8,353,TRUE,1344462170
1232,72,358,TRUE,1344499287
1233,358,72,TRUE,1344499288
1368,353,283,TRUE,1346269369
1367,329,495,TRUE,1346197141
1236,125,358,TRUE,1344502318
1237,358,125,TRUE,1344502318
1238,353,279,FALSE,1344523835
1378,133,67,FALSE,1346349190
1377,372,563,TRUE,1346341044
1244,353,2,TRUE,1344565049
1245,2,353,TRUE,1344565049
1246,72,168,TRUE,1344579763
1247,168,72,TRUE,1344579763
1610,958,335,TRUE,1350221565
1609,335,958,TRUE,1350221565
1250,108,348,TRUE,1344728531
1251,348,108,TRUE,1344728531
1252,72,67,FALSE,1344799105
1253,353,364,TRUE,1344811586
1254,364,353,TRUE,1344811586
1255,108,364,TRUE,1344831849
1256,364,108,TRUE,1344831849
1259,54,7,TRUE,1345021598
1260,7,54,TRUE,1345021598
1332,198,131,TRUE,1345607792
1331,342,279,TRUE,1345587636
1265,342,335,TRUE,1345032844
1266,335,342,TRUE,1345032844
1427,54,368,TRUE,1347407119
1426,368,54,TRUE,1347407119
1269,342,84,TRUE,1345042391
1270,84,342,TRUE,1345042391
1271,342,255,TRUE,1345072281
1272,255,342,TRUE,1345072281
1273,353,1,TRUE,1345074484
1274,1,353,TRUE,1345074484
1275,353,49,TRUE,1345074899
1276,49,353,TRUE,1345074899
1277,353,342,TRUE,1345142627
1278,342,353,TRUE,1345142627
1279,342,130,TRUE,1345149812
1280,130,342,TRUE,1345149812
1281,317,91,TRUE,1345151478
1282,91,317,TRUE,1345151478
1283,353,4,TRUE,1345153760
1284,4,353,TRUE,1345153760
1516,255,960,TRUE,1348902025
1515,960,255,TRUE,1348902025
1592,239,317,TRUE,1349980826
1613,67,335,TRUE,1350251756
1678,281,861,TRUE,1351649687
1677,372,298,TRUE,1351605764
1297,353,132,TRUE,1345244692
1298,132,353,TRUE,1345244692
1299,298,10,FALSE,1345256158
1300,372,161,TRUE,1345324448
1301,161,372,TRUE,1345324448
1302,72,372,TRUE,1345329989
1303,372,72,TRUE,1345329989
1591,91,372,TRUE,1349963642
1622,805,266,TRUE,1350274476
1313,9,130,TRUE,1345395828
1312,130,9,TRUE,1345395828
1590,372,91,TRUE,1349963642
1623,132,1104,FALSE,1350298104
1589,17,164,TRUE,1349897504
1612,945,279,TRUE,1350248816
1316,108,9,TRUE,1345409559
1317,9,108,TRUE,1345409560
1321,274,293,TRUE,1345439860
1320,293,274,TRUE,1345439860
1381,267,67,FALSE,1346363069
1384,16,100,TRUE,1346569540
1385,100,16,TRUE,1346569540
1388,279,660,TRUE,1346724501
1389,660,279,TRUE,1346724501
1411,281,361,TRUE,1346838351
1410,361,281,TRUE,1346838351
1392,663,130,TRUE,1346727715
1393,130,663,TRUE,1346727715
1671,361,67,FALSE,1351546886
1702,49,960,TRUE,1352175178
1701,960,49,TRUE,1352175178
1402,361,100,TRUE,1346779652
1403,100,361,TRUE,1346779652
1404,361,16,TRUE,1346779678
1405,16,361,TRUE,1346779678
1406,361,56,TRUE,1346779767
1407,56,361,TRUE,1346779767
1690,960,1558,TRUE,1351997765
1689,50,960,TRUE,1351996099
1414,663,266,TRUE,1346959107
1415,266,663,TRUE,1346959107
1418,298,85,TRUE,1347053280
1419,85,298,TRUE,1347053280
1424,368,283,TRUE,1347405325
1425,283,368,TRUE,1347405326
1428,298,368,TRUE,1347409252
1429,368,298,TRUE,1347409252
1430,72,821,TRUE,1347452535
1431,821,72,TRUE,1347452535
1432,8,342,TRUE,1347471980
1433,342,8,TRUE,1347471980
1434,8,821,TRUE,1347472345
1435,821,8,TRUE,1347472345
1436,281,37,TRUE,1347501307
1437,37,281,TRUE,1347501307
1438,281,206,TRUE,1347501364
1439,206,281,TRUE,1347501364
1673,358,279,TRUE,1351569895
1672,279,358,TRUE,1351569895
1442,2,364,TRUE,1347738531
1443,364,2,TRUE,1347738531
1444,298,364,TRUE,1347745241
1445,364,298,TRUE,1347745241
1446,861,364,TRUE,1347800691
1447,364,861,TRUE,1347800691
1652,56,353,TRUE,1350705317
1651,353,56,TRUE,1350705317
1452,246,495,TRUE,1347972905
1453,495,246,TRUE,1347972905
1454,368,91,TRUE,1347996491
1455,91,368,TRUE,1347996491
1456,368,335,TRUE,1348030213
1457,335,368,TRUE,1348030213
1458,14,317,TRUE,1348091329
1459,317,14,TRUE,1348091329
1588,164,17,TRUE,1349897504
1606,1066,353,TRUE,1350159024
1462,139,361,TRUE,1348270839
1463,361,139,TRUE,1348270839
1464,861,130,TRUE,1348274388
1465,130,861,TRUE,1348274388
1466,288,4,TRUE,1348329673
1467,4,288,TRUE,1348329673
1572,164,130,TRUE,1349666314
1573,130,164,TRUE,1349666314
1470,857,283,TRUE,1348423166
1471,283,857,TRUE,1348423166
1472,198,857,TRUE,1348429592
1473,857,198,TRUE,1348429592
1474,317,16,TRUE,1348457955
1475,16,317,TRUE,1348457955
1476,361,161,TRUE,1348501294
1477,161,361,TRUE,1348501294
1478,960,335,TRUE,1348544582
1479,335,960,TRUE,1348544582
1480,960,368,TRUE,1348545287
1481,368,960,TRUE,1348545287
1482,960,35,TRUE,1348546733
1483,35,960,TRUE,1348546733
1484,960,342,TRUE,1348598961
1485,342,960,TRUE,1348598961
1486,960,65,FALSE,1348598966
1487,960,161,TRUE,1348598968
1488,161,960,TRUE,1348598968
1489,960,361,TRUE,1348607932
1490,361,960,TRUE,1348607933
1491,960,239,TRUE,1348607936
1492,239,960,TRUE,1348607936
1493,857,960,TRUE,1348640639
1494,960,857,TRUE,1348640639
1767,67,1983,TRUE,1353264947
1768,1983,67,TRUE,1353264947
1497,945,960,TRUE,1348673718
1498,960,945,TRUE,1348673718
1499,945,72,TRUE,1348673762
1500,72,945,TRUE,1348673762
1501,368,159,TRUE,1348689004
1502,159,368,TRUE,1348689005
1503,298,188,TRUE,1348709164
1504,188,298,TRUE,1348709164
1505,361,188,TRUE,1348720119
1506,188,361,TRUE,1348720119
1509,317,2,TRUE,1348767921
1510,2,317,TRUE,1348767921
1511,317,7,TRUE,1348796546
1512,7,317,TRUE,1348796546
1513,861,960,TRUE,1348797379
1514,960,861,TRUE,1348797379
1521,960,7,TRUE,1349024376
1522,7,960,TRUE,1349024376
1523,960,283,TRUE,1349024422
1524,283,960,TRUE,1349024422
1533,368,331,TRUE,1349072570
1534,331,368,TRUE,1349072570
1527,239,958,TRUE,1349029297
1528,958,239,TRUE,1349029297
1529,279,960,TRUE,1349037059
1530,960,279,TRUE,1349037059
1531,298,861,TRUE,1349053619
1532,861,298,TRUE,1349053620
1535,281,563,FALSE,1349131143
1536,353,991,TRUE,1349310657
1537,991,353,TRUE,1349310658
1544,1014,364,TRUE,1349329713
1545,364,1014,TRUE,1349329713
1546,1014,368,TRUE,1349329734
1547,368,1014,TRUE,1349329734
1548,84,1014,TRUE,1349364563
1549,1014,84,TRUE,1349364564
1587,329,960,TRUE,1349826783
1586,960,329,TRUE,1349826783
1554,960,281,TRUE,1349394307
1555,281,960,TRUE,1349394307
1715,49,1772,TRUE,1352550240
1716,1772,13,TRUE,1352551375
1717,13,1772,TRUE,1352551375
1718,1772,1730,TRUE,1352551387
1719,1730,1772,TRUE,1352551387
1720,1772,2,TRUE,1352552158
1721,2,1772,TRUE,1352552158
1722,1772,22,FALSE,1352552171
1723,1772,11,TRUE,1352552819
1724,1772,342,TRUE,1352552842
1725,342,1772,TRUE,1352552842
1726,72,1772,TRUE,1352558325
1727,1772,72,TRUE,1352558325
1728,67,130,TRUE,1352588345
1729,1730,2,TRUE,1352631161
1730,2,1730,TRUE,1352631161
1731,960,1730,TRUE,1352674878
1732,1730,960,TRUE,1352674879
1737,317,1608,TRUE,1352738866
1738,1608,317,TRUE,1352738866
1739,1730,364,TRUE,1352751516
1740,364,1730,TRUE,1352751516
1741,1730,368,TRUE,1352760613
1742,368,1730,TRUE,1352760613
1855,333,298,TRUE,1354487528
1854,298,333,TRUE,1354487528
1745,1730,50,TRUE,1352790672
1746,50,1730,TRUE,1352790672
1747,317,1066,TRUE,1352829483
1748,1066,317,TRUE,1352829483
1749,1730,317,TRUE,1352840499
1750,317,1730,TRUE,1352840499
1751,132,329,TRUE,1352851560
1752,329,132,TRUE,1352851560
1753,1772,368,TRUE,1352871376
1754,368,1772,TRUE,1352871376
1755,1578,14,TRUE,1352951369
1756,14,1578,TRUE,1352951369
1757,1772,495,TRUE,1353179186
1758,495,1772,TRUE,1353179186
1759,1772,125,TRUE,1353179204
1760,125,1772,TRUE,1353179204
1763,161,293,TRUE,1353220365
1764,293,161,TRUE,1353220365
1765,1772,16,TRUE,1353241555
1766,16,1772,TRUE,1353241555
1771,960,1793,TRUE,1353297330
1772,1793,960,TRUE,1353297330
1773,960,1983,TRUE,1353297534
1774,1983,960,TRUE,1353297534
1779,2,50,TRUE,1353332228
1780,50,2,TRUE,1353332228
1781,132,1209,TRUE,1353334983
1782,1209,132,TRUE,1353334983
1783,10,293,TRUE,1353359697
1784,293,10,TRUE,1353359698
1785,14,112,TRUE,1353365868
1786,112,14,TRUE,1353365868
1787,1744,85,TRUE,1353371549
1788,85,1744,TRUE,1353371549
1791,14,246,FALSE,1353458207
1792,279,1772,TRUE,1353518579
1793,1772,279,TRUE,1353518579
1794,1176,161,TRUE,1353548902
1795,161,1176,TRUE,1353548902
1796,138,7,TRUE,1353604473
1797,7,138,TRUE,1353604473
1798,279,138,TRUE,1353619854
1799,138,279,TRUE,1353619855
1800,1772,1744,TRUE,1353654146
1801,1744,1772,TRUE,1353654146
1802,2,44,TRUE,1353668064
1803,44,2,TRUE,1353668065
1804,353,138,TRUE,1353688170
1805,138,353,TRUE,1353688170
1806,1209,1104,FALSE,1353695400
1807,960,1209,TRUE,1353720834
1808,1209,960,TRUE,1353720834
1809,2,112,TRUE,1353752361
1810,112,2,TRUE,1353752361
1811,2,29,TRUE,1353752626
1812,29,2,TRUE,1353752626
1813,1772,821,TRUE,1353757778
1814,821,1772,TRUE,1353757778
1815,2,288,TRUE,1353783343
1816,288,2,TRUE,1353783343
1817,2,204,TRUE,1353792120
1818,204,2,TRUE,1353792120
1819,1744,299,TRUE,1353803793
1820,299,1744,TRUE,1353803793
1821,1209,1558,TRUE,1353834802
1822,1558,1209,TRUE,1353834802
1823,72,188,TRUE,1353922917
1824,188,72,TRUE,1353922917
1825,353,1772,TRUE,1353970810
1826,1772,353,TRUE,1353970810
1827,1730,342,TRUE,1353982570
1828,342,1730,TRUE,1353982570
1829,14,878,TRUE,1354027130
1830,878,14,TRUE,1354027130
1831,132,2075,TRUE,1354096130
1832,2075,132,TRUE,1354096130
1839,164,293,TRUE,1354227199
1840,293,164,TRUE,1354227199
1841,2099,495,TRUE,1354305578
1842,495,2099,TRUE,1354305578
1843,161,188,TRUE,1354306372
1844,188,161,TRUE,1354306372
1846,35,2027,TRUE,1354323487
1847,2027,35,TRUE,1354323487
1850,14,2113,TRUE,1354419295
1851,2113,14,TRUE,1354419296
1856,878,91,TRUE,1354576504
1857,91,878,TRUE,1354576504
1858,878,167,TRUE,1354576674
1859,167,878,TRUE,1354576674
1860,293,2099,TRUE,1354615247
1861,2099,293,TRUE,1354615247
1862,72,2099,TRUE,1354638519
1863,2099,72,TRUE,1354638519
1864,878,1772,TRUE,1354663413
1865,1772,878,TRUE,1354663413
1866,35,283,TRUE,1354673367
1867,283,35,TRUE,1354673367
1868,1772,188,TRUE,1354680939
1869,188,1772,TRUE,1354680939
1870,281,2099,TRUE,1354761739
1871,2099,281,TRUE,1354761739
1913,188,2099,TRUE,1356002816
1914,2099,188,TRUE,1356002816
1874,1772,372,TRUE,1354898419
1875,372,1772,TRUE,1354898419
1876,2075,67,FALSE,1355006345
1877,2075,138,TRUE,1355103126
1878,138,2075,TRUE,1355103126
1879,67,2170,TRUE,1355198909
1880,2170,67,TRUE,1355198910
1881,84,2037,TRUE,1355211761
1882,2037,84,TRUE,1355211761
1883,2099,91,TRUE,1355236317
1884,91,2099,TRUE,1355236317
1885,2205,54,TRUE,1355347262
1886,54,2205,TRUE,1355347264
2503,288,991,TRUE,1371327166
2502,991,288,TRUE,1371327165
2504,991,49,TRUE,1371333623
2505,49,991,TRUE,1371333623
1899,29,132,TRUE,1355570416
1900,132,29,TRUE,1355570416
1901,49,53,TRUE,1355596574
1902,53,49,TRUE,1355596574
1905,125,35,TRUE,1355741629
1906,35,125,TRUE,1355741629
1907,72,208,TRUE,1355966863
1908,208,72,TRUE,1355966863
2048,1209,2099,TRUE,1357566900
2049,2099,1209,TRUE,1357566900
1915,2243,208,TRUE,1356029234
1916,208,2243,TRUE,1356029235
1917,84,2271,TRUE,1356227877
1918,2271,84,TRUE,1356227877
1921,2099,2220,TRUE,1356306730
1922,2220,2099,TRUE,1356306730
1923,164,2099,TRUE,1356316189
1924,2099,164,TRUE,1356316189
1925,288,2271,TRUE,1356389141
1926,2271,288,TRUE,1356389141
1927,35,2205,TRUE,1356459111
1928,2205,35,TRUE,1356459111
1933,1772,139,TRUE,1356498546
1934,139,1772,TRUE,1356498546
1935,1772,108,TRUE,1356502798
1936,108,1772,TRUE,1356502798
1937,353,2099,TRUE,1356558466
1938,2099,353,TRUE,1356558468
1949,132,2306,TRUE,1356659577
1950,2306,132,TRUE,1356659580
2066,130,2392,TRUE,1357856072
2067,2392,130,TRUE,1357856072
2041,2037,2345,TRUE,1357463810
2040,2345,2037,TRUE,1357463810
1959,2306,1209,TRUE,1356724775
1960,1209,2306,TRUE,1356724775
1961,2306,25,TRUE,1356724825
1962,25,2306,TRUE,1356724826
1963,2306,1104,FALSE,1356726883
1964,315,2099,TRUE,1356736330
1965,2099,315,TRUE,1356736330
1966,72,1793,TRUE,1356758523
1967,1793,72,TRUE,1356758523
1968,84,2319,TRUE,1356804972
1969,2319,84,TRUE,1356804972
1970,2319,49,TRUE,1356852085
1971,49,2319,TRUE,1356852085
1972,2319,35,TRUE,1356857090
1973,35,2319,TRUE,1356857091
1974,2319,85,TRUE,1356857097
1975,85,2319,TRUE,1356857100
1976,2319,4,TRUE,1356866422
1977,4,2319,TRUE,1356866422
1978,2319,67,FALSE,1356866431
1979,2319,108,TRUE,1356883746
1980,108,2319,TRUE,1356883746
1981,2319,2075,TRUE,1356915773
1982,2075,2319,TRUE,1356915773
2409,358,1066,TRUE,1368025341
1985,2319,335,TRUE,1356916012
1986,335,2319,TRUE,1356916012
1987,283,2319,TRUE,1356918699
1988,2319,283,TRUE,1356918699
1989,279,2099,TRUE,1357103345
1990,2099,279,TRUE,1357103345
1991,164,91,TRUE,1357207481
1992,91,164,TRUE,1357207481
1993,2027,2075,TRUE,1357233010
1994,2075,2027,TRUE,1357233010
1997,2349,2075,TRUE,1357250569
1998,2075,2349,TRUE,1357250570
1999,1176,67,FALSE,1357255300
2000,2345,67,FALSE,1357257272
2001,2345,208,TRUE,1357257309
2002,208,2345,TRUE,1357257309
2003,2345,28,TRUE,1357257373
2004,28,2345,TRUE,1357257373
2005,2345,269,TRUE,1357258928
2006,269,2345,TRUE,1357258928
2007,2345,161,TRUE,1357259435
2008,161,2345,TRUE,1357259435
2009,2345,35,TRUE,1357259739
2010,35,2345,TRUE,1357259739
2408,1066,358,TRUE,1368025341
2013,85,2345,TRUE,1357285458
2014,2345,85,TRUE,1357285458
2015,2345,158,TRUE,1357311398
2016,158,2345,TRUE,1357311398
2017,2345,159,TRUE,1357311441
2018,159,2345,TRUE,1357311441
2022,991,2351,TRUE,1357327123
2021,2351,991,TRUE,1357327123
2023,67,2345,TRUE,1357328343
2024,2345,1986,TRUE,1357353573
2025,1986,2345,TRUE,1357353573
2026,158,2319,TRUE,1357372130
2027,2319,158,TRUE,1357372130
2028,288,2099,TRUE,1357404746
2029,2099,288,TRUE,1357404746
2030,2075,4,TRUE,1357414207
2031,4,2075,TRUE,1357414207
2410,288,3721,TRUE,1368050075
2034,279,2288,TRUE,1357421267
2035,2288,279,TRUE,1357421267
2039,2243,2345,TRUE,1357463776
2038,2345,2243,TRUE,1357463776
2042,2082,255,TRUE,1357486934
2043,255,2082,TRUE,1357486934
2044,2075,53,TRUE,1357517266
2045,53,2075,TRUE,1357517266
2046,204,53,TRUE,1357517285
2047,53,204,TRUE,1357517285
2050,35,2349,FALSE,1357594344
2051,2037,2349,FALSE,1357619914
2052,35,878,TRUE,1357646723
2053,878,35,TRUE,1357646723
2054,35,53,TRUE,1357674506
2055,53,35,TRUE,1357674506
2056,2345,188,TRUE,1357679078
2057,188,2345,TRUE,1357679078
2118,2750,146,TRUE,1360162329
2119,146,2750,TRUE,1360162329
2060,2,2392,TRUE,1357741261
2061,2392,2,TRUE,1357741261
2062,2336,274,TRUE,1357785070
2063,274,2336,TRUE,1357785070
2068,54,53,TRUE,1357871007
2069,53,54,TRUE,1357871007
2070,2099,16,TRUE,1357913828
2071,16,2099,TRUE,1357913828
2072,125,1986,TRUE,1357952650
2073,1986,125,TRUE,1357952650
2411,3721,288,TRUE,1368050075
2084,288,2220,TRUE,1358876353
2085,2220,288,TRUE,1358876353
2086,35,288,TRUE,1358876570
2087,288,35,TRUE,1358876570
2088,2345,2623,TRUE,1358880310
2089,2623,2345,TRUE,1358880311
2090,1066,2275,TRUE,1358886190
2091,2275,1066,TRUE,1358886190
2092,288,16,TRUE,1358958051
2093,16,288,TRUE,1358958051
2094,2678,16,TRUE,1359049859
2095,16,2678,TRUE,1359049859
2096,2037,2678,TRUE,1359085737
2097,2678,2037,TRUE,1359085737
2098,288,329,TRUE,1359158853
2099,329,288,TRUE,1359158853
3316,1209,353,TRUE,1398076842
3315,353,1209,TRUE,1398076842
2110,857,161,TRUE,1359793263
2111,161,857,TRUE,1359793263
2112,35,2809,TRUE,1359952512
2113,2809,35,TRUE,1359952513
2114,293,2809,TRUE,1360000862
2115,2809,293,TRUE,1360000862
2116,125,2809,TRUE,1360014244
2117,2809,125,TRUE,1360014244
2120,857,2037,TRUE,1360216893
2121,2037,857,TRUE,1360216893
2127,9,857,TRUE,1360304268
2126,857,9,TRUE,1360304268
2128,857,315,TRUE,1360332233
2129,315,857,TRUE,1360332233
2134,960,10,FALSE,1360636278
2135,10,960,TRUE,1360655297
2136,1578,131,TRUE,1360736869
2137,101,857,TRUE,1360937486
2138,857,101,TRUE,1360937486
2139,361,49,TRUE,1361031615
2140,49,361,TRUE,1361031615
2141,1209,274,TRUE,1361444511
2142,274,1209,TRUE,1361444513
2143,495,53,TRUE,1361543336
2144,53,495,TRUE,1361543336
2145,72,3491,TRUE,1361833399
2146,3491,72,TRUE,1361833399
2147,10,2075,TRUE,1361855255
2148,2075,10,TRUE,1361855255
2149,2075,133,TRUE,1361859415
2150,133,2075,TRUE,1361859415
2151,3491,1983,TRUE,1361894112
2152,1983,3491,TRUE,1361894112
2153,3491,67,FALSE,1361894120
2156,3491,161,TRUE,1361894175
2157,161,3491,TRUE,1361894175
2158,3491,342,TRUE,1361894193
2159,342,3491,TRUE,1361894193
2160,3491,2170,TRUE,1361895168
2161,2170,3491,TRUE,1361895168
2162,3491,206,TRUE,1361895197
2163,206,3491,TRUE,1361895197
2164,3491,2392,TRUE,1361905602
2165,2392,3491,TRUE,1361905602
2166,3657,3659,TRUE,1362105593
2167,3659,3657,TRUE,1362105593
2168,2,283,TRUE,1362188822
2169,283,2,TRUE,1362188822
2170,10,3721,TRUE,1362195877
2171,3721,10,TRUE,1362195878
2172,54,3721,TRUE,1362243653
2173,3721,54,TRUE,1362243653
2174,2082,3721,TRUE,1362250102
2175,3721,2082,TRUE,1362250102
2176,2,3721,TRUE,1362261509
2177,3721,2,TRUE,1362261510
2178,3721,1986,TRUE,1362261679
2179,1986,3721,TRUE,1362261679
2182,3721,4,TRUE,1362274600
2183,4,3721,TRUE,1362274677
2184,3721,35,TRUE,1362280296
2185,35,3721,TRUE,1362280297
2186,3491,3721,TRUE,1362298822
2187,3721,3491,TRUE,1362298840
2196,960,2075,TRUE,1362362571
2197,2075,960,TRUE,1362362571
2198,3491,81,TRUE,1362430924
2199,81,3491,TRUE,1362430926
2200,293,2075,TRUE,1362461397
2201,2075,293,TRUE,1362461398
2204,158,3721,TRUE,1362559021
2205,3721,158,TRUE,1362559021
2215,960,1986,TRUE,1362627057
2216,1986,960,TRUE,1362627057
2217,960,2220,TRUE,1362629175
2218,2220,960,TRUE,1362629175
2219,1176,3491,TRUE,1362701747
2220,3491,1176,TRUE,1362701747
2221,1176,183,TRUE,1362709002
2222,183,1176,TRUE,1362709002
2229,3491,2820,TRUE,1363107840
2230,2820,3491,TRUE,1363107840
2231,3491,299,TRUE,1363109824
2232,299,3491,TRUE,1363109839
2233,130,2209,TRUE,1363151537
2234,2209,130,TRUE,1363151537
2237,3491,4339,TRUE,1363372669
2238,4339,3491,TRUE,1363372671
2239,72,4339,TRUE,1363427053
2240,4339,72,TRUE,1363427053
2244,4259,1209,TRUE,1363736858
2243,4259,1109,FALSE,1363736484
2245,1209,4259,TRUE,1363736858
2246,315,2336,TRUE,1363896678
2247,2336,315,TRUE,1363896678
2248,1109,4259,TRUE,1364220369
2249,3491,4873,TRUE,1364325014
