tag_perm_aai_lookup,tag_perm_aap_lookup,tag_perm_text,tag_perm_visible
e1c35a22619a108dec29258b15e4934c,4fbeb3c9ac442b9608a5a7ee84bd1eb5,"4,2,3,6,1",TRUE
8f208003c88cbb368854f8be08447a1e,db4125001fdaa35c1f9e82bcdb4c1627,"4,2,3,6,1",TRUE
2375df1e24d780481a3f3eaa5183ac86,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1,12",TRUE
b4b0122913ff54bf3af7f91b36b59dd0,dc3e6d8fc5e7b71e17fc9a3a2e76e3ad,"6,10,18,19,13,7,17,4,2",TRUE
0713a9882b08f9d6a70ee61799779138,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
10e85a8723ba7285e96e2950a195d11b,fcf485cee24cf0d61446f06e665af99b,"4,2,3,6,1",TRUE
55299e48ff4a76b9fc63ff6326780d50,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
c8066c12bdf494074c4bc8a840053f55,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
f0fbe7f655df991416562b98841c1216,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
605fb0561aea4bd5cdbfe0a23489019e,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
e7fb447eb483cce1ceb53add1187fb93,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1,12",TRUE
059f26b64dd1755633ff1bcd39f19cf6,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
7880a034718d948504007d9b2538bf03,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
f3d9e0150f412e67ff8d61c3cccca273,fcf485cee24cf0d61446f06e665af99b,"4,2,3,6,1",TRUE
289a60f8b6f6ad58e369c622610bbb29,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
28c93dde2e6d88a0af5e4b5b9034435b,59b28ad265f9e9cd40e6734bc1efc51d,"4,2,3,6,1",TRUE
fc74ca38892d8557f26bf2061d39d6ef,e449d9b747d82c6217b1a3fa9e339f48,"4,2,3,6,1",TRUE
99dd5edbf1d09b018e7dc65facf7bb0e,0dc7ce5e1dd89fb5483bef6e869ba76c,"6,10,13,3,4,2",TRUE
8aae482315d3deace19aad0dd14c0589,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
affe296c90d229817bbc58c2cbb195b6,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
5614ed23e38ecae506e9249821ed23b0,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
2a1f1d0c9d9445d0cc4c1775f6605fc8,7a0261d2e60166724aea904bace73c07,"6,10,13,4,2,17,19,18,20",TRUE
fa2f24f761b4723ebbb8e7c6f3bc4092,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
11d1cc8876544caa41d3df10d58f95e6,cee15ff5c31cf6f6a01429383c6af87f,"4,2,13,6,10",TRUE
a8e8b624cf0276362e40d1a8f2bd028d,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
48d983d8aa61d4d71c6f54443db17d69,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
d500859e185453a29aa8491c0f449760,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
9792b28c7949535828e1123b9f5825c5,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
0008d4e4ea850ffc4bc6c8faf0cf664e,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
883ad5c8761824aafab76e63f17c148d,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
53d6ab79c050027ab42b17a1e740338f,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
7552edd31019db7d57afdc480abaebb0,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
bf3457b45dfcc4089feed740ee92e0d2,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
6e9931aefb7f5dc37970ad13fce0d17a,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
145592708704d12fd757fa59df9b6803,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
07ece6fc3a77298fb44c98500e6a2c14,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
a0cfdf89b8e531e489679c1efeb22e66,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
9afc967708c1a50041fc399037751db0,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
71a23997080dded51e757e74685c07ff,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
3a672f86331c02d0384dbe216f22186a,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
dc03c423649c53857470d448a95dfa8b,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
65b407a99ad912ade5b93b6c47490086,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
9752ee34cbf44e56ad5a2efa62fb3c00,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
60739c94c16fde39580c528b78391598,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
c1da8d4744eb17c318729568ada6ee2e,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
10f2936d311dd05a8c027c2526e1d719,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
e3ab83e84578891a317ddb812e625986,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
a31748ea0a5e0448c5978b956c573cae,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
3b79869a437c00f716905bc1fe59703c,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
6d340e6cc3d757b52a6e005af050585c,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f1107831689cae5af1507edbede7dc10,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
e9e3977ee6dc926ac52eebf8228e9722,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
126c5644373b53f034bdb2f6f51aa8e6,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
af59a38c7d84b501c24a7287126d534f,145592708704d12fd757fa59df9b6803,"6,10,13,4,2",TRUE
598c119df0318de4137de2a96581fd83,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
638a3292551b2b14b7d57059323091a2,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
b5f61c3954b078a3efe72718538ad6ac,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
98b4d627f85c0787d26b76df19553964,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
f20ef68025e6fd7e4f2d4cbc21f71820,7552edd31019db7d57afdc480abaebb0,"6,10,13,4,2",TRUE
0ae0ebc8aeda073631b5eb7517c63af4,145592708704d12fd757fa59df9b6803,"6,10,13,4,2",TRUE
f74c6ec509e7d85ade1c0eb4a7939786,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
6838c63b9a88731a9457aad0061b2c73,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
c115cfc290548cce0cbe237916c05e3d,7552edd31019db7d57afdc480abaebb0,"6,10,13,4,2",TRUE
dc92715cf758e5f5b88b92f2d99ba8a2,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
aca443abf7b8ad80fba5acfea0a3e69d,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f3ee40b566bce8f9392cbf991b23fdd2,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
b84b5a2ecfc2d73604ccb12a05e093bf,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
32d6f2ec63422456ec0c1dd0eba4d795,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f0af18155740a85ffe25c249129c4e0a,9792b28c7949535828e1123b9f5825c5,"6,10,13,4,2",TRUE
14b8230555e616e04934e858c98001a8,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
fb7d21c58f4321fd35f52d330d250c38,7552edd31019db7d57afdc480abaebb0,"6,10,13,4,2",TRUE
94da44ca72b686512819f5ec2aec7afe,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
7b6dbe22049cc0ab27a8671a74deb599,dc92715cf758e5f5b88b92f2d99ba8a2,"6,10,13,4,2",TRUE
9217e572ca9b78ef613f1fcf782eeb03,07ece6fc3a77298fb44c98500e6a2c14,"6,10,13,4,2",TRUE
59b7ca438bbf36f4c4d4c0801f31803e,9792b28c7949535828e1123b9f5825c5,"6,10,13,4,2",TRUE
23c34811724759e04ca25e5e1419c868,d500859e185453a29aa8491c0f449760,"6,10,13,4,2",TRUE
383cc8f6106532079be7fad94fcf9867,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
709ee1c09278c12d36140bcbcb1a949f,d500859e185453a29aa8491c0f449760,"6,10,13,4,2",TRUE
cafee29eaede5026c6a5a62a5665f469,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
61388f00f19ab87990fd022e7a7a169d,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
feb986eaa10c5ea590410b5a44311427,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
0b246db5ace093d9c10432a05359d862,d500859e185453a29aa8491c0f449760,"6,10,13,4,2",TRUE
dd597b9ebd3f49c3ca43a1002c748064,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2,19,18,20",TRUE
5ffb18359bb6abde9475420a9466be93,7a0261d2e60166724aea904bace73c07,"6,10,13,4,2",TRUE
c720f05ce035969af93866666e5ff7ff,b993190c7650f4ed27d61237b6896c28,"4,2,13,6,10",TRUE
0c3f436f35d742c6ce660ba3b05e0d2e,75f29c2cf53ae4e3658d96a7fbd3f3bb,"4,2,13,6,10",TRUE
60853c4c178df4fae6c242b0ed44df0d,75f29c2cf53ae4e3658d96a7fbd3f3bb,"4,2,13,6,10",TRUE
35c7e553f1e65f18f02662a65b4ade68,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
193eec651a9a7629312a6bef8ec40f52,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
292af1514787f1d91d851c5523b15716,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
593aa07178431da23dd9d47cb3f7a141,9e48944c0707ce9a1504cc8550ad2385,"4,2,13,6,10",TRUE
d210e89825a0c293e1053e27ef1c991c,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
6d8637d0a5930eee2d87036e8770f911,dc3e6d8fc5e7b71e17fc9a3a2e76e3ad,"6,10,18,19,13,7,17,4,2",TRUE
a01742dcce3f97df1eef3d8a7a6df631,9792b28c7949535828e1123b9f5825c5,"6,10,13,4,2",TRUE
deafdf527734f9d56f75229d5eea108c,c115cfc290548cce0cbe237916c05e3d,"6,10,13,4,2",TRUE
bdb91df22d2e287341cd93dad4af7707,d500859e185453a29aa8491c0f449760,"6,10,13,4,2",TRUE
0065839bb542675824d747fdde29016c,9792b28c7949535828e1123b9f5825c5,"6,10,13,4,2",TRUE
7b2d8a773b2caeb05e04549dcfee3b56,145592708704d12fd757fa59df9b6803,"6,10,13,4,2",TRUE
92dced5b418233590355aef0c3b3f3a5,7552edd31019db7d57afdc480abaebb0,"6,10,13,4,2",TRUE
345532294ba7f705db6a67e54a66428f,6caeb812d3b0f2363b24b1b2690afdf1,"2,13,4,6,10",TRUE
194053345fdb0556ca984e59e5bf82fa,6e9931aefb7f5dc37970ad13fce0d17a,"6,10,13,4,2",TRUE
1005c4218399d1b6b0465e8ccc17b5d8,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
89b627bc9c79ea6def7ec3cc69cc792b,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f4c43709da09eb81feafbde78108c018,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
d906e00b9f9533666f293147ad5d6cdb,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f4b9c9df9091f0f3e8802f3e1935746f,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
ddde068e65aeb20624d013314a403c47,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
98099efef6087a4356446812fcb3650b,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
ecfb8a5fa8fe95e4247bdf13e8e654d7,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
fd1ed93cd33c585e88e55a78a31ed9da,dc92715cf758e5f5b88b92f2d99ba8a2,"6,10,13,4,2",TRUE
325c25590009f9c5f251332f8d3e6bf3,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
2a1970008c3791662f2d5118f9b051d0,6e9931aefb7f5dc37970ad13fce0d17a,"6,10,13,4,2",TRUE
cf9e6e5ebac4ccb24c26e1429b9f9dfc,6e9931aefb7f5dc37970ad13fce0d17a,"6,10,13,4,2",TRUE
164f2860528fc5a8792181887588cbb7,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f6b1e152e5fdae32e697c2733e345338,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f755779becdadaa4f8109ca94b130d4b,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
d10874d8e82c1cce459e5dd4fa855fc4,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
d120298b1a3d7b03c5d8f5e5efb7aabd,7552edd31019db7d57afdc480abaebb0,"6,10,13,4,2",TRUE
130ac512205596260b05f54eb29942c0,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
3d41f73db475b900bb4243f798c00306,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
676c8171ea7f65e0e57ef500f43f9ce7,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
10a295957fbae77b7815c0748b4a36e9,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
3ee2fcc090b4cbc6ee48e9e78422ccb4,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
ca599dff1c3dbf498856e7de7927d822,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
949de3ba39408557069fa9500def8f82,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
92b36bbd7516541f209672bf635b3032,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
cda59d7bea27aac355a7ed4126ae7971,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
b98dc5a2d4c7cf2f144e9948306edbd3,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f0bd3948cae1237d8b181dc005d1fc1b,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
3e6fb69bd6dda4d3ac38ea4152a6a15e,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
64b54eecd04b1e3478b75ef186bfb22b,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
50a89d06a77c20edf24695aeae0f2f10,3a5e4587a5bfe6fe87b1f78781280460,"4,2,13,6,10",TRUE
b11d2426b488eeba28662d905e97c1ff,6e9931aefb7f5dc37970ad13fce0d17a,"6,10,13,4,2",TRUE
9c4d7edac883a9ca7d18ef3408a8b320,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
0d036db2b977ca5dfd56c7f73e1c480e,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
55e44c337c599234f227c3fd0d089202,dc92715cf758e5f5b88b92f2d99ba8a2,"6,10,13,4,2",TRUE
97ed3093fd2add182f88bc9dd6e8343d,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
9947f7d768d6dc240b10e973596c00ce,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
d802daa4f9dbeff5ebbb0cc77b9b700c,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
445652b2eb68f0b6e490c5677b5ea5d5,6e9931aefb7f5dc37970ad13fce0d17a,"6,10,13,4,2",TRUE
101ca4d24bde100efb91baf679e49927,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
072d3fddedb6e943195ee5a421fb6e81,b5f61c3954b078a3efe72718538ad6ac,"6,10,13,4,2",TRUE
aa288a2c599aef9f56e74d2ec4fab801,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
c56d46cfbfd05f25d7aeefa6acb0d994,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
3dd1775b966249b54207ce64be8e59f2,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
40d62f2a0be1819029f0f14b3a15a160,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
26c1671d76ffae58b52edd92f70e5f9f,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
3015c82de6ae8d5b0f35ca9ede752698,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
8e4c244c3c1981b6f5ad97c6ea21c11f,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
32f74d5990d6905f75704e39aaa3b74b,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
2d3ae5eef3617fd5c37cd22e12f1cdb6,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
6b53e4179fab9cedfb09f8379b3268db,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
ceaf1fe82171667efe29b2d7b27324a1,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
f0dfea5845f943baa9c3191666917210,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
559b967854808a0ca8400334b461cc80,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
d923d617a4ccc194aa5243cb9f8b0af0,f1107831689cae5af1507edbede7dc10,"6,10,13,4,2",TRUE
cda93a3b7f0b388a3543a380bd428ff2,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
b0a9fe7d633044dae128123152e0adb7,9b34039d80861f92144590b59ed98c88,"4,2,13,6,10",TRUE
8639ba1c76ef58902455de79bfe12383,ec141e24e4eb5443714c01dd0b22ed76,"4,2,13,6,10",TRUE
ddbfe0bd2a3c975b6b30a9521785d935,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
2e454a8d7dbb35c38fcfbc26691f2887,3a5e4587a5bfe6fe87b1f78781280460,"4,2,13,6,10",TRUE
a64726c7f15cd30bb624207ab69d1a29,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
6d0de069ec8f40bda20516c814e364e9,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
9edbde268bfd260d75f5d09ba7b2341f,05c56a9fec02e11743c5b9118e45268e,"4,13,6,10",TRUE
39d88b7606eb813f486d0a144ce7f425,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
06fdcfe32e4e4cb2937870f07609edc1,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
ad39c71545db60d044cf9db5d75c1b88,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
da3bf2b0dfa09dd9a42e7da772f79c0a,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
2d21a47dcd8b363f1f7d049ddf828334,f1107831689cae5af1507edbede7dc10,"6,10,13,4,2",TRUE
6c979d81493d1abe684d31c2f7a3b513,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
770c116f8b5ce7778e8d15fd08903815,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
a034f070c853b15eafd3b37e2d5f219d,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
26b7c610c18fad3a12770cd3fee80a5c,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
03032cab51d96f9a2c7cd15fa5db60a6,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
864f427717b3c1e65e9f5fb8d9f8cb2a,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
a2226ace6bc717b228f5ee1e6eb12d76,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
dd3340b26be315d771695b70396edd08,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
93aab31991ccb1cf16de16b32c1e624d,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
4b90a055c12729f1549a89ffc5f62572,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
a1c15f5d84a4cffe78eaacb6f72225de,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
78a09d5c1f44abcd621fda6a58bde4cf,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
db443cbed222bb7d3dc4e6b77dfc042e,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
cef5067d04cbac6664c137b298233c09,6e9931aefb7f5dc37970ad13fce0d17a,"6,10,13,4,2",TRUE
83a36f991f61e76cd06e5f817291f55f,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
afdd86480a2a069ab050a8c26eddeaff,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
0853f9e3483044e27ab19916c5de074c,6e9931aefb7f5dc37970ad13fce0d17a,"6,10,13,4,2",TRUE
a55204e468be14d01ead00ec1793649d,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
8336a14c96ae53ba83c429c9f6b1d9c2,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
0cac6a9632038b313392ce76ce532458,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
6e4c20a4fb2fa16a11d41348d5ea1eda,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
4113388d386d52352b275d493cb0f3ca,2de5f2ddb69c813facc8b9f78d217a25,"4,2,13,6,10",TRUE
a3be73a436599e15a6204b8c88a9194a,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
f2200741358e14d8bce248cc50e47cfe,89a2ea7ec84be28920dc7ac68c1e36a9,"4,2,13,6,10",TRUE
67dc44139b77261da82fbf609f72139f,3034e8ed7575f587a2da95529e02a642,"4,2,13,6,10",TRUE
c265c19a8fb53704a0b3a5d990ec5000,75f29c2cf53ae4e3658d96a7fbd3f3bb,"4,2,13,6,10",TRUE
6608b875455a87553e281ffaaef3ddad,fa59ea1f2cb162912a4c7d59a61d9136,"6,10,13,4,2",TRUE
51a4b06b0122de7875bb0fa7dbd9d4ae,3a5e4587a5bfe6fe87b1f78781280460,"4,2,13,6,10",TRUE
edece8985dc7f1d8ad51e0a6686b7cc8,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
6392ca18bb106771831ff060bae40b61,75f29c2cf53ae4e3658d96a7fbd3f3bb,"4,2,13,6,10",TRUE
ecd838ed5f0cc537c7321fa3e910e5fa,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
a2ca6eb1af68e08bf0fd8dfb91bdb16a,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
3d8022ccde6f189b954a98bcb6392474,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
7ca0d1b781288b24887f79bb31f87cf8,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
2e898da62468e55537d78d56f36c8608,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
94a650601a632d4e682a038665ed504f,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
1ad682a672d6506acef860162bd5ba4e,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
9f32382b7efa35ec8a8e69fca55693d9,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
1eed70bcf9e6f5ec3046e56a6cadd2f4,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
2262f523b6f467c2e9b79152b7cd071f,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
5642d795760887eed8ab1ed2deb87c47,48d983d8aa61d4d71c6f54443db17d69,"6,10,13,4,2",TRUE
68e65cc2cdbcfc0f47a244e9020565d4,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
81e868f485e670b1a3cc63c1349fb3fc,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
eef8d6c79c5c81f4484b304db0bbc4d2,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
1bc4167f8eb8c103a820d316e26ca4c4,75f29c2cf53ae4e3658d96a7fbd3f3bb,"4,2,13,6,10",TRUE
4126f56c1238f8c6035a71aa8cc19556,3a5e4587a5bfe6fe87b1f78781280460,"4,2,13,6,10",TRUE
82e2e2061ce8b60ce2757c53931550d4,3a5e4587a5bfe6fe87b1f78781280460,"4,2,13,6,10",TRUE
e241bbc0eabbe83a87d60826c6ebb499,0dc7ce5e1dd89fb5483bef6e869ba76c,"6,10,13,3,4,2",TRUE
0c837963bb192a3e5512b6ee3a71f1f6,dc3e6d8fc5e7b71e17fc9a3a2e76e3ad,"6,10,18,19,13,7,17,4,2",TRUE
0fbe749381aacafff4a547d26dc6e7be,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
4541c66ac34e72a0a85fa43ca8b81742,fa59ea1f2cb162912a4c7d59a61d9136,"6,10,13,4,2",TRUE
664a86d4c315c7478c3dd0c0850acc74,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
dc7682a78dd32eb11127c5566f1fbd79,3034e8ed7575f587a2da95529e02a642,"4,2,13,6,10",TRUE
613283d947ffba89cb0d38fc7264efd8,3a5e4587a5bfe6fe87b1f78781280460,"4,2,13,6,10",TRUE
ae5435c08444ee6ea9be54ca001d5fe3,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
adcc9277581281df52b13b59b6a08567,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
731ff0bfdf249131a7337a6853ee8c1d,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
9341454b0d1a1c0f9cbccfd48ecba2fd,75f29c2cf53ae4e3658d96a7fbd3f3bb,"4,2,13,6,10",TRUE
2a77d531f104f4521292589be6fd9986,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
cbca740a66dbd6b875579d19063c2beb,95803a471a3370c4abaeab14922d20b4,"4,2,13,6,10",TRUE
