device_key,member_id,ip_address,last_seen
7e70e435bad223a111736c5cc32e7e66,9606,104.192.0.58,1503997712
7e70e435bad223a111736c5cc32e7e66,9606,195.228.45.176,1503998178
7e70e435bad223a111736c5cc32e7e66,9606,51.15.58.152,1504003456
7e70e435bad223a111736c5cc32e7e66,9606,104.223.123.98,1504007681
b3d8f8d5e47affb4a5831eaf57c0ad3a,9606,2605:e200:d00c:c01d::8888,1504043007
b3d8f8d5e47affb4a5831eaf57c0ad3a,9606,37.187.129.166,1504044367
be1342dd5be5fe558718473d83fe11a8,9606,173.254.216.66,1504076306
be1342dd5be5fe558718473d83fe11a8,9606,91.223.82.156,1504081413
be1342dd5be5fe558718473d83fe11a8,9606,93.115.95.205,1504084126
be1342dd5be5fe558718473d83fe11a8,9606,163.172.223.200,1504086562
be1342dd5be5fe558718473d83fe11a8,9606,163.172.67.180,1504088351
be1342dd5be5fe558718473d83fe11a8,9606,95.211.230.94,1504090134
be1342dd5be5fe558718473d83fe11a8,9606,141.255.189.161,1504099247
be1342dd5be5fe558718473d83fe11a8,9606,176.10.104.243,1504100007
be1342dd5be5fe558718473d83fe11a8,9606,178.17.171.49,1504100849
be1342dd5be5fe558718473d83fe11a8,9606,185.170.41.8,1504103388
bb178c9d2ddcc1003c0c38e9e6eb3297,9606,104.218.63.75,1506197062
bb178c9d2ddcc1003c0c38e9e6eb3297,9606,163.172.151.47,1506198209
bb178c9d2ddcc1003c0c38e9e6eb3297,9606,80.67.172.162,1506199765
bb178c9d2ddcc1003c0c38e9e6eb3297,9606,199.249.223.72,1506200703
bb178c9d2ddcc1003c0c38e9e6eb3297,9606,78.109.23.1,1506202931
bb178c9d2ddcc1003c0c38e9e6eb3297,9606,79.172.193.32,1506205571
bb178c9d2ddcc1003c0c38e9e6eb3297,9606,192.42.116.16,1506207539
a6240d341e137840335780f7f0baaf5f,9606,163.172.67.180,1506252536
a6240d341e137840335780f7f0baaf5f,9606,37.187.129.166,1506255001
a6240d341e137840335780f7f0baaf5f,9606,185.165.168.229,1506258741
a6240d341e137840335780f7f0baaf5f,9606,37.139.8.104,1506261934
a6240d341e137840335780f7f0baaf5f,9606,2605:e200:d00c:c01d::6666,1506262071
a6240d341e137840335780f7f0baaf5f,9606,185.100.87.82,1506273890
a6240d341e137840335780f7f0baaf5f,9606,2a02:898:24:84::1,1506275098
f4e7e88b03c0a928a9f7ccb2613d68dd,9606,158.69.83.25,1506288242
f4e7e88b03c0a928a9f7ccb2613d68dd,9606,128.52.128.105,1506290002
f4e7e88b03c0a928a9f7ccb2613d68dd,9606,77.247.181.165,1506293620
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,46.183.218.199,1506331263
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,104.218.63.76,1506332176
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,142.4.211.161,1506333146
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,216.218.222.12,1506335465
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,142.44.166.241,1506336479
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,192.42.116.16,1506338263
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,149.56.106.210,1506339966
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,65.19.167.132,1506340158
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,51.15.40.233,1506349449
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,2a00:801:4f:2105:b7a3:480b:5bd5:d9c6,1506351825
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,2001:67c:2608::1,1506367124
0fa9e6103d9b51c56f9c3d3bc539dc45,9606,2a05:26c0:d1:11::20,1506371495
1fa27ff0bd74b410dd0e00f0e8693ef6,9606,199.249.224.44,1506414362
1fa27ff0bd74b410dd0e00f0e8693ef6,9606,163.172.139.161,1506414395
1fa27ff0bd74b410dd0e00f0e8693ef6,9606,216.218.222.11,1506420828
1fa27ff0bd74b410dd0e00f0e8693ef6,9606,93.174.93.133,1506422366
1fa27ff0bd74b410dd0e00f0e8693ef6,9606,185.163.1.11,1506423382
1fa27ff0bd74b410dd0e00f0e8693ef6,9606,185.100.86.86,1506425386
1fa27ff0bd74b410dd0e00f0e8693ef6,9606,199.249.224.43,1506432031
088f99d911eb00166456a4f0d93571ac,9606,2a00:f10:400:2:4e1:2ff:fe00:2ab,1506441243
80310071e26ee34d88f2a183c59ced82,9606,46.183.218.199,1506499060
80310071e26ee34d88f2a183c59ced82,9606,192.42.116.16,1506511442
80310071e26ee34d88f2a183c59ced82,9606,178.209.42.84,1506517165
80310071e26ee34d88f2a183c59ced82,9606,185.38.14.215,1506518405
80310071e26ee34d88f2a183c59ced82,9606,78.109.23.1,1506518605
80310071e26ee34d88f2a183c59ced82,9606,217.115.10.131,1506534276
80310071e26ee34d88f2a183c59ced82,9606,46.165.230.5,1506539342
80310071e26ee34d88f2a183c59ced82,9606,79.172.193.32,1506541442
ac7683cda32109e5109f406336115488,9606,51.15.212.104,1506581505
ac7683cda32109e5109f406336115488,9606,192.42.116.16,1506581626
8286f4858658d6148a5b43bdee6a16af,9606,2001:67c:2608::1,1506705502
8286f4858658d6148a5b43bdee6a16af,9606,2001:470:8:79b:1::beef,1506720388
8286f4858658d6148a5b43bdee6a16af,9606,185.165.168.42,1506721952
f6a69245e15af2faa3752a1fccd7fac9,9606,163.172.162.106,1506757797
f6a69245e15af2faa3752a1fccd7fac9,9606,78.109.23.1,1506760068
f6a69245e15af2faa3752a1fccd7fac9,9606,128.52.128.105,1506761981
dd47999a22614cc545119c58244aa6d2,9606,2001:67c:2608::1,1506794364
dd47999a22614cc545119c58244aa6d2,9606,163.172.101.137,1506808947
dd47999a22614cc545119c58244aa6d2,9606,84.19.181.25,1506810668
dd47999a22614cc545119c58244aa6d2,9606,163.172.162.106,1506812699
dd47999a22614cc545119c58244aa6d2,9606,91.221.57.129,1506816006
dd47999a22614cc545119c58244aa6d2,9606,149.56.106.210,1506816307
9d5905c9fe4d276feb920868807a9c13,9606,93.115.95.206,1506839748
9d5905c9fe4d276feb920868807a9c13,9606,142.4.211.161,1506863728
9d5905c9fe4d276feb920868807a9c13,9606,163.172.223.200,1506868278
9d5905c9fe4d276feb920868807a9c13,9606,145.239.29.201,1506869893
9d5905c9fe4d276feb920868807a9c13,9606,216.218.222.11,1506870858
9d5905c9fe4d276feb920868807a9c13,9606,37.187.129.166,1506894529
9d5905c9fe4d276feb920868807a9c13,9606,163.172.212.115,1506897930
9d5905c9fe4d276feb920868807a9c13,9606,185.163.1.11,1506899733
9d5905c9fe4d276feb920868807a9c13,9606,37.59.119.196,1506900034
9d5905c9fe4d276feb920868807a9c13,9606,46.183.218.199,1506901236
fde3f6f0a281b649bf471f48acc55301,9606,185.38.14.171,1506928914
fde3f6f0a281b649bf471f48acc55301,9606,196.41.123.180,1506930079
fde3f6f0a281b649bf471f48acc55301,9606,77.81.247.72,1506971610
fde3f6f0a281b649bf471f48acc55301,9606,93.115.95.204,1506973393
fde3f6f0a281b649bf471f48acc55301,9606,216.218.222.12,1506974879
fde3f6f0a281b649bf471f48acc55301,9606,2001:67c:2608::1,1506976112
09e73545c308ccbc0d9596a8ff6258d5,9606,5.79.68.161,1507206803
b4b4fbbd784ae3e1713a356c57a1c452,9606,5.79.68.161,1507206815
54b4148b7635005ff4cfa8178d3d1ad5,9606,5.79.68.161,1507206830
001984f07aafa143800cfefa5d31cb4e,9606,5.79.68.161,1507206841
d4b6281ad4c0b1f0c76c04a1aad7dc46,9606,2604:9a00:2010:a08d:10::23,1507207612
7a31112214d5fb74de0f32c1aa27ecea,9606,176.10.104.240,1507225419
f6c035cfbf6855444e31c3db2c7ec5c1,9606,163.172.151.47,1507234409
ab7dff6c3449a4df03adb9005d987d50,9606,2a03:b0c0:3:d0::19ca:b001,1507237116
9ac44205537f711bc3e43c4a6167a7bd,9606,185.170.42.18,1507238561
f453ad2c42ca5516f6bdb5a1a0b4bc32,9606,204.194.29.4,1507240214
4357f4d58f0595fd974802aea49cb6f2,9606,2001:67c:2608::1,1507240274
194db04430fcdd0a7bd775f05339a462,9606,142.44.166.241,1507274099
7851011db88880be4b1f4e06e6d06386,9606,217.170.197.83,1507280515
e6fb9916c984310d2247b205e8f52877,9606,78.63.161.0,1507298060
91623d222ec2e079f74ed79a53532fc3,9606,18.85.22.204,1507305307
9cc1628c5a0ce5e7415ff1e87f3f1f2c,9606,18.85.22.204,1507316921
a934de24f540fa90d7b4ef66d1952290,9606,173.254.216.66,1507321708
a75226fde125f069a5d40c7bc9e622ca,9606,128.52.128.105,1507325071
fa686ddae51aa325bb60269fa07975c1,9606,95.211.230.94,1507325094
7f826cf65104e8bbd96b7d933f275589,9606,2a03:b0c0:3:d0::19ca:b001,1507329543
ab2f134294120ba6d5c70c9ed87bd20e,9606,2a03:b0c0:3:d0::19ca:b001,1507329560
bcf06ca3481d556a6e788415536ada25,9606,2a00:1a80:1:a0:0:74:6f:72,1507359750
34634324d223988c79a68ec727b9dee9,9606,149.202.185.34,1507372414
ab128f73f93fa0d58b962219025619a0,9606,37.220.35.202,1507375295
3bfb0373763d978f9521e71255b26644,9606,2605:e200:d00c:c01d::8888,1507375321
28d1ea19c47e023d30370bf0e6846c54,9606,185.163.1.11,1507380891
490ed75c0399b8c51166fc45fabe54e3,9606,185.103.99.60,1507446314
986522214999963c8857c384a359e049,9606,2a02:898:24:84::1,1507452134
223d962d6783c48b0abea2ceb56c1fd2,9606,2001:4ba0:fff9:160::2,1507468224
426eb2b8b6ccdb82a88ad587e8ce4c29,9606,192.42.116.16,1507482156
10f7d286e1447a382feae37ddba33e84,9606,192.42.116.16,1507483146
e3724d644926ad771c88b7713e3f5013,9606,188.209.49.34,1507488349
d5b695bb80ffca5bb4d8ff4ff1c44737,9606,77.247.181.162,1507494981
89569dd886b0d546b42fe241db8543fc,9606,2001:bc8:4700:2300::b:415,1507495009
70a3f929ddc7d010eb6d18f3341683e6,9606,162.220.246.230,1507522476
9a79e6e4a5d8d247645be1d05dace686,9606,139.162.28.31,1507552716
51a0bdf946f77223ca31f3fd0373e614,9606,37.139.8.104,1507555546
52f0b65bf1ea7ff9f62757db5ba17229,9606,195.228.45.176,1507568936
44399b79d385db58413bd5c41efe149f,9606,2605:e200:d00c:c01d::7777,1507569311
3a7c329fb34b9669ce6692fb0442892d,9606,137.74.73.179,1507586944
9b5ec780dfff42c1bc9d13a9098e6a04,9606,37.187.129.166,1507617516
e81564a3db6f3b36958925f71c3e2807,9606,141.101.76.179,1507931551
e81564a3db6f3b36958925f71c3e2807,9606,162.158.102.134,1507934951
ab824a59dd20f69bea96cc835791c3fa,9606,162.158.18.59,1507969672
ab824a59dd20f69bea96cc835791c3fa,9606,172.68.150.59,1507986680
ab824a59dd20f69bea96cc835791c3fa,9606,162.158.154.8,1507992786
e03d2c0fef95ab2f951e5ab51c1d1346,9606,162.158.18.5,1507999621
e03d2c0fef95ab2f951e5ab51c1d1346,9606,162.158.18.83,1508000292
e03d2c0fef95ab2f951e5ab51c1d1346,9606,108.162.216.59,1508000530
7e70cfb45df35a7fd2ad23710b4fc88e,9606,141.101.104.240,1508051357
7e70cfb45df35a7fd2ad23710b4fc88e,9606,162.158.102.170,1508053513
7e70cfb45df35a7fd2ad23710b4fc88e,9606,162.158.62.184,1508053520
242978feab5f29e2bc51685ef36335a5,9606,141.101.76.35,1508062495
242978feab5f29e2bc51685ef36335a5,9606,162.158.102.146,1508065476
242978feab5f29e2bc51685ef36335a5,9606,173.245.50.66,1508065777
242978feab5f29e2bc51685ef36335a5,9606,162.158.18.41,1508068738
242978feab5f29e2bc51685ef36335a5,9606,141.101.69.82,1508069225
242978feab5f29e2bc51685ef36335a5,9606,141.101.88.89,1508069285
242978feab5f29e2bc51685ef36335a5,9606,162.158.150.23,1508084890
242978feab5f29e2bc51685ef36335a5,9606,162.158.150.53,1508087896
242978feab5f29e2bc51685ef36335a5,9606,172.68.226.65,1508090576
242978feab5f29e2bc51685ef36335a5,9606,172.68.226.101,1508090776
242978feab5f29e2bc51685ef36335a5,9606,141.101.104.240,1508092274
242978feab5f29e2bc51685ef36335a5,9606,141.101.69.40,1508092314
242978feab5f29e2bc51685ef36335a5,9606,108.162.229.209,1508093057
242978feab5f29e2bc51685ef36335a5,9606,108.162.229.11,1508093112
242978feab5f29e2bc51685ef36335a5,9606,162.158.102.68,1508093284
242978feab5f29e2bc51685ef36335a5,9606,162.158.102.116,1508094074
242978feab5f29e2bc51685ef36335a5,9606,162.158.102.38,1508094192
242978feab5f29e2bc51685ef36335a5,9606,162.158.102.62,1508094612
242978feab5f29e2bc51685ef36335a5,9606,162.158.102.98,1508094619
242978feab5f29e2bc51685ef36335a5,9606,108.162.229.155,1508095521
242978feab5f29e2bc51685ef36335a5,9606,108.162.229.245,1508095542
242978feab5f29e2bc51685ef36335a5,9606,141.101.76.77,1508096717
d82fd8375e182fa96b1a115dc59925e5,9606,162.158.62.232,1508158085
9a75b790fc0ea5e588d9a6206b61fcf3,9606,173.245.50.153,1508159260
9a75b790fc0ea5e588d9a6206b61fcf3,9606,108.162.229.11,1508164922
9a75b790fc0ea5e588d9a6206b61fcf3,9606,108.162.229.209,1508165222
bc31128129c2c39448cb3e87f4a6764a,9606,162.158.34.35,1508255438
bc31128129c2c39448cb3e87f4a6764a,9606,108.162.229.41,1508265666
bc31128129c2c39448cb3e87f4a6764a,9606,108.162.229.215,1508265938
28b39cf183d2e647c8e609a22e37d6f4,9606,141.101.88.113,1508314217
28b39cf183d2e647c8e609a22e37d6f4,9606,141.101.98.251,1508315871
28b39cf183d2e647c8e609a22e37d6f4,9606,162.158.111.242,1508333250
28b39cf183d2e647c8e609a22e37d6f4,9606,162.158.111.14,1508334409
28b39cf183d2e647c8e609a22e37d6f4,9606,162.158.18.59,1508335548
28b39cf183d2e647c8e609a22e37d6f4,9606,108.162.210.233,1508335549
28b39cf183d2e647c8e609a22e37d6f4,9606,162.158.150.107,1508338833
28b39cf183d2e647c8e609a22e37d6f4,9606,108.162.229.245,1508338854
28b39cf183d2e647c8e609a22e37d6f4,9606,141.101.88.149,1508339757
28b39cf183d2e647c8e609a22e37d6f4,9606,162.158.154.8,1508340798
28b39cf183d2e647c8e609a22e37d6f4,9606,162.158.92.83,1508344295
28b39cf183d2e647c8e609a22e37d6f4,9606,141.101.104.96,1508346419
28b39cf183d2e647c8e609a22e37d6f4,9606,141.101.104.240,1508348215
28b39cf183d2e647c8e609a22e37d6f4,9606,172.69.22.15,1508349833
28b39cf183d2e647c8e609a22e37d6f4,9606,172.68.226.101,1508352012
28b39cf183d2e647c8e609a22e37d6f4,9606,162.158.111.86,1508354140
bd8be193efae908054e7f487fd0a7c43,9606,162.158.179.191,1508438270
bd8be193efae908054e7f487fd0a7c43,9606,141.101.69.100,1508440183
bd8be193efae908054e7f487fd0a7c43,9606,172.68.65.85,1508441048
bd8be193efae908054e7f487fd0a7c43,9606,108.162.229.209,1508442008
bd8be193efae908054e7f487fd0a7c43,9606,108.162.229.197,1508442112
bd8be193efae908054e7f487fd0a7c43,9606,141.101.88.143,1508442172
bd8be193efae908054e7f487fd0a7c43,9606,108.162.229.77,1508442312
bd8be193efae908054e7f487fd0a7c43,9606,141.101.76.173,1508443740
bd8be193efae908054e7f487fd0a7c43,9606,162.158.182.23,1508444837
bd8be193efae908054e7f487fd0a7c43,9606,172.68.182.191,1508446414
bd8be193efae908054e7f487fd0a7c43,9606,141.101.88.209,1508449197
bd8be193efae908054e7f487fd0a7c43,9606,141.101.104.216,1508450467
bd8be193efae908054e7f487fd0a7c43,9606,162.158.150.107,1508452535
bd8be193efae908054e7f487fd0a7c43,9606,141.101.88.215,1508454419
3277f69c0b6dde065c9cdbe2ec43dd3e,9606,141.101.88.41,1508485052
3277f69c0b6dde065c9cdbe2ec43dd3e,9606,162.158.58.214,1508487836
3277f69c0b6dde065c9cdbe2ec43dd3e,9606,141.101.88.197,1508490011
3277f69c0b6dde065c9cdbe2ec43dd3e,9606,141.101.69.190,1508491514
3ba707731df1b9cfe6680d0c4a4c68a4,9606,108.162.229.191,1508505634
3ba707731df1b9cfe6680d0c4a4c68a4,9606,141.101.76.35,1508506440
3ba707731df1b9cfe6680d0c4a4c68a4,9606,108.162.229.197,1508511290
3ba707731df1b9cfe6680d0c4a4c68a4,9606,108.162.229.209,1508511490
3ba707731df1b9cfe6680d0c4a4c68a4,9606,162.158.126.107,1508513329
3ba707731df1b9cfe6680d0c4a4c68a4,9606,108.162.229.125,1508513330
3ba707731df1b9cfe6680d0c4a4c68a4,9606,108.162.210.233,1508516025
3ba707731df1b9cfe6680d0c4a4c68a4,9606,162.158.126.47,1508520773
3ba707731df1b9cfe6680d0c4a4c68a4,9606,172.68.50.167,1508526871
3ba707731df1b9cfe6680d0c4a4c68a4,9606,141.101.88.23,1508527844
3ba707731df1b9cfe6680d0c4a4c68a4,9606,141.101.69.172,1508532273
3ba707731df1b9cfe6680d0c4a4c68a4,9606,141.101.104.252,1508534113
3ba707731df1b9cfe6680d0c4a4c68a4,9606,108.162.229.11,1508535488
3ba707731df1b9cfe6680d0c4a4c68a4,9606,141.101.104.66,1508535932
3ba707731df1b9cfe6680d0c4a4c68a4,9606,141.101.76.179,1508536386
3ba707731df1b9cfe6680d0c4a4c68a4,9606,162.158.102.218,1508537837
3ba707731df1b9cfe6680d0c4a4c68a4,9606,162.158.18.59,1508538953
bb261b0f0b3bff71ff8171af9f775546,9606,172.68.65.85,1508568741
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.216.77,1508573075
bb261b0f0b3bff71ff8171af9f775546,9606,141.101.104.240,1508576099
bb261b0f0b3bff71ff8171af9f775546,9606,141.101.69.4,1508577848
bb261b0f0b3bff71ff8171af9f775546,9606,162.158.114.101,1508579737
bb261b0f0b3bff71ff8171af9f775546,9606,162.158.222.77,1508583044
bb261b0f0b3bff71ff8171af9f775546,9606,172.68.58.90,1508584748
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.229.209,1508585780
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.229.11,1508587700
bb261b0f0b3bff71ff8171af9f775546,9606,162.158.111.86,1508588169
bb261b0f0b3bff71ff8171af9f775546,9606,141.101.88.113,1508590976
bb261b0f0b3bff71ff8171af9f775546,9606,141.101.88.131,1508591279
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.229.215,1508597983
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.229.41,1508598351
bb261b0f0b3bff71ff8171af9f775546,9606,162.158.58.214,1508598402
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.229.77,1508599018
bb261b0f0b3bff71ff8171af9f775546,9606,141.101.69.10,1508599943
bb261b0f0b3bff71ff8171af9f775546,9606,141.101.69.148,1508600043
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.229.125,1508600649
bb261b0f0b3bff71ff8171af9f775546,9606,162.158.18.59,1508604613
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.238.186,1508608390
bb261b0f0b3bff71ff8171af9f775546,9606,141.101.88.23,1508611380
bb261b0f0b3bff71ff8171af9f775546,9606,162.158.89.164,1508612882
bb261b0f0b3bff71ff8171af9f775546,9606,172.68.226.65,1508615090
bb261b0f0b3bff71ff8171af9f775546,9606,172.68.226.101,1508615965
bb261b0f0b3bff71ff8171af9f775546,9606,108.162.212.48,1508619735
bb261b0f0b3bff71ff8171af9f775546,9606,162.158.90.85,1508621441
bb261b0f0b3bff71ff8171af9f775546,9606,172.68.143.61,1508621858
bb261b0f0b3bff71ff8171af9f775546,9606,162.158.182.155,1508621907
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.234.107,1508671641
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.234.83,1508671980
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.222.77,1508673927
cc5fd330b64680ab86ac33cc7d288bf1,9606,141.101.105.139,1508677449
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.102.170,1508678947
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.111.98,1508682536
cc5fd330b64680ab86ac33cc7d288bf1,9606,172.68.150.77,1508686754
cc5fd330b64680ab86ac33cc7d288bf1,9606,141.101.76.89,1508689386
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.18.41,1508690251
cc5fd330b64680ab86ac33cc7d288bf1,9606,172.69.22.15,1508690921
cc5fd330b64680ab86ac33cc7d288bf1,9606,141.101.105.85,1508692153
cc5fd330b64680ab86ac33cc7d288bf1,9606,141.101.98.101,1508692154
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.90.217,1508692190
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.75.35,1508693262
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.234.35,1508695256
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.111.14,1508696414
cc5fd330b64680ab86ac33cc7d288bf1,9606,162.158.234.17,1508696896
cc5fd330b64680ab86ac33cc7d288bf1,9606,108.162.246.42,1508698064
cc5fd330b64680ab86ac33cc7d288bf1,9606,172.68.58.90,1508698443
cc5fd330b64680ab86ac33cc7d288bf1,9606,108.162.246.72,1508700943
d5d2b83feabe17749acbb1d51184eada,9606,162.158.146.101,1508730959
d5d2b83feabe17749acbb1d51184eada,9606,141.101.76.173,1508732175
a5c26f553c0a9379dbc06e9a3e453246,9606,141.101.69.58,1508762854
a5c26f553c0a9379dbc06e9a3e453246,9606,162.158.18.23,1508763691
0c90cc9abbf1825921f469ef9bf687bc,9606,108.162.210.233,1508770910
0c90cc9abbf1825921f469ef9bf687bc,9606,162.158.234.77,1508780575
0c90cc9abbf1825921f469ef9bf687bc,9606,162.158.62.82,1508780582
0c90cc9abbf1825921f469ef9bf687bc,9606,141.101.69.58,1508782440
0c90cc9abbf1825921f469ef9bf687bc,9606,162.158.150.89,1508784639
0c90cc9abbf1825921f469ef9bf687bc,9606,162.158.150.71,1508785142
0c90cc9abbf1825921f469ef9bf687bc,9606,162.158.150.53,1508785422
0c90cc9abbf1825921f469ef9bf687bc,9606,162.158.63.209,1508786703
0c90cc9abbf1825921f469ef9bf687bc,9606,162.158.89.230,1508788468
0c90cc9abbf1825921f469ef9bf687bc,9606,141.101.104.66,1508788542
0c90cc9abbf1825921f469ef9bf687bc,9606,172.68.143.223,1508789379
0c90cc9abbf1825921f469ef9bf687bc,9606,141.101.69.40,1508790884
60a3a9f0f002c0c4d661e519d5259b97,9606,141.101.69.40,1508825982
1f8dc49835f895baecf246a0d099e108,9606,162.158.75.77,1508860037
1f8dc49835f895baecf246a0d099e108,9606,162.158.234.65,1508862000
1f8dc49835f895baecf246a0d099e108,9606,162.158.234.95,1508863680
1f8dc49835f895baecf246a0d099e108,9606,162.158.88.189,1508863734
1f8dc49835f895baecf246a0d099e108,9606,162.158.91.174,1508866089
1f8dc49835f895baecf246a0d099e108,9606,162.158.88.213,1508867796
1f8dc49835f895baecf246a0d099e108,9606,141.101.69.58,1508872934
1f8dc49835f895baecf246a0d099e108,9606,141.101.98.173,1508877714
1f8dc49835f895baecf246a0d099e108,9606,141.101.105.7,1508877860
1f8dc49835f895baecf246a0d099e108,9606,162.158.234.17,1508878578
1f8dc49835f895baecf246a0d099e108,9606,162.158.234.11,1508878747
49abc2c78f0091c556e989e2208f0ba8,9606,172.68.65.85,1508910615
5f68503dd8f91ac50b7bd8e5dc226e93,9606,162.158.111.86,1508933797
5f68503dd8f91ac50b7bd8e5dc226e93,9606,162.158.18.41,1508936160
658b3c43bf6928adc249b72d3cc8f561,9606,162.158.134.203,1508949450
658b3c43bf6928adc249b72d3cc8f561,9606,108.162.229.179,1508950667
658b3c43bf6928adc249b72d3cc8f561,9606,141.101.105.43,1508954038
658b3c43bf6928adc249b72d3cc8f561,9606,141.101.104.240,1508954119
658b3c43bf6928adc249b72d3cc8f561,9606,172.68.51.113,1508961310
4ff7bad21976b32fc57e124324843a92,9606,162.158.90.85,1508991115
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.234.47,1509030410
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.234.83,1509030711
f8defb274b9c5edc58478c84a81aeaff,9606,141.101.104.252,1509032499
f8defb274b9c5edc58478c84a81aeaff,9606,173.245.50.200,1509035785
f8defb274b9c5edc58478c84a81aeaff,9606,172.68.245.224,1509035913
f8defb274b9c5edc58478c84a81aeaff,9606,141.101.104.216,1509038493
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.222.107,1509041167
f8defb274b9c5edc58478c84a81aeaff,9606,172.68.142.204,1509044736
f8defb274b9c5edc58478c84a81aeaff,9606,172.68.10.131,1509046409
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.255.65,1509048617
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.150.53,1509048619
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.150.23,1509049268
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.234.17,1509049289
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.18.23,1509050133
f8defb274b9c5edc58478c84a81aeaff,9606,162.158.18.59,1509054017
f8defb274b9c5edc58478c84a81aeaff,9606,141.101.76.35,1509054105
9b55e3353e1dfaeb4fe62169cf8c67a3,9606,162.158.111.98,1509087727
9b55e3353e1dfaeb4fe62169cf8c67a3,9606,141.101.69.58,1509094804
84ea034930dffb27589aa68bd12e530d,9606,141.101.105.121,1509119323
84ea034930dffb27589aa68bd12e530d,9606,162.158.88.147,1509119467
84ea034930dffb27589aa68bd12e530d,9606,162.158.89.128,1509119555
84ea034930dffb27589aa68bd12e530d,9606,162.158.88.213,1509119613
84ea034930dffb27589aa68bd12e530d,9606,162.158.90.163,1509119643
84ea034930dffb27589aa68bd12e530d,9606,162.158.91.210,1509119741
84ea034930dffb27589aa68bd12e530d,9606,162.158.90.31,1509119762
84ea034930dffb27589aa68bd12e530d,9606,162.158.89.98,1509119811
84ea034930dffb27589aa68bd12e530d,9606,162.158.89.176,1509119897
84ea034930dffb27589aa68bd12e530d,9606,162.158.18.41,1509120038
10817998f39eb6f5d7fd4ba64f954573,9606,162.158.91.132,1509122238
10817998f39eb6f5d7fd4ba64f954573,9606,172.68.10.83,1509125059
10817998f39eb6f5d7fd4ba64f954573,9606,141.101.105.7,1509125527
10817998f39eb6f5d7fd4ba64f954573,9606,141.101.105.91,1509127588
10817998f39eb6f5d7fd4ba64f954573,9606,141.101.104.114,1509130285
10817998f39eb6f5d7fd4ba64f954573,9606,162.158.126.107,1509136428
10817998f39eb6f5d7fd4ba64f954573,9606,162.158.234.95,1509137147
10817998f39eb6f5d7fd4ba64f954573,9606,141.101.76.41,1509138675
10817998f39eb6f5d7fd4ba64f954573,9606,162.158.18.47,1509139858
10817998f39eb6f5d7fd4ba64f954573,9606,162.158.18.17,1509142810
09ebb0ff8468ea9f266dfb7d7693a933,9606,108.162.246.72,1509173797
09ebb0ff8468ea9f266dfb7d7693a933,9606,141.101.104.114,1509190644
09ebb0ff8468ea9f266dfb7d7693a933,9606,188.114.102.215,1509192225
09ebb0ff8468ea9f266dfb7d7693a933,9606,162.158.234.95,1509196006
09ebb0ff8468ea9f266dfb7d7693a933,9606,162.158.134.5,1509201481
09ebb0ff8468ea9f266dfb7d7693a933,9606,172.68.142.222,1509207936
7b0dc008785533a95be240758a411460,9606,141.101.104.150,1509215233
7b0dc008785533a95be240758a411460,9606,141.101.107.169,1509215676
7b0dc008785533a95be240758a411460,9606,172.68.226.101,1509215863
7b0dc008785533a95be240758a411460,9606,172.68.226.65,1509216780
7b0dc008785533a95be240758a411460,9606,141.101.76.77,1509217602
7b0dc008785533a95be240758a411460,9606,141.101.105.139,1509218242
7b0dc008785533a95be240758a411460,9606,162.158.234.71,1509219403
