tag_perm_aai_lookup,tag_perm_aap_lookup,tag_perm_text,tag_perm_visible
81a359b0d37263771e77b2c64de7164b,c007e8beb8c024b7af6f65df74d9b70a,"4,2,3,6,1",TRUE
892dd687aee61fde94fdb0d58f762388,4862c196f262504fff2675363f13f487,"4,3,6",TRUE
037c79d5ac0c611c6d4d1b5ab7a7d1d1,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
77be5e8ad99a103359fdef69c9616637,c007e8beb8c024b7af6f65df74d9b70a,"4,2,3,6,1",TRUE
c672245c4f83ca041eba46dc9b33c696,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
0e4fb4403a3ea9e406d9de0e39e1d6de,5da4c6fdc1736044414e40ffd1425665,"4,2,3,6,1,8",TRUE
7957e6f890b3dc5b241b1e9f505651e6,652894f9fbf4e40ad44724b0464fd8d6,"4,2,3,6,1",TRUE
bea24a313b1f721a965f45cdf33d0bcf,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1",TRUE
472a851a4f17d84523ad641a4ba248bb,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1",TRUE
ec3f3b334f04bbae9d0c2d6bbc5617ce,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
905b9f73020cae90e4fe8bde276e220e,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
31f4816632acdd82b5b76ecc45323372,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
cd8582fcae8d21f0e5781eee747f457c,d9ae086a9a55a762dc5713a90c32b6f5,"4,2,3,6,1",TRUE
2b74ebf14671e0a9f3dc2bdd76862653,768091c8b4997507baae7331c1335d16,"4,2,3,6,1",TRUE
76176208887762a9eae5698a0a677534,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
79a554a0285edf4eeb90b76054772b8a,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
344b64219b0394f3ed7a7c3d534a8f93,c33cdd46252a7c46950616a25a93ee6b,"4,2,3,6,1",TRUE
fc43b97e68515ab392dc7a0e2f8fca04,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
49588fdd73db9646d334b72b6bab1a40,5da4c6fdc1736044414e40ffd1425665,"4,2,3,6,1",TRUE
36cababc0cbceecd16afd08c694d2321,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
be918220b62dc28cc5277ba1fe48fdd4,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
f0e4087b0db523a89fea84d5b4234a1f,5cd24805bcfe1b5bb39ca113a66dcb44,"4,2,3,6",TRUE
dd47ecaf7dafb4bc658c950cd1ccef4e,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
48251c524e5a52e52ee5c47fc7463a74,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
1bf24f9ef1525a07f92dd1b20b5f3956,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
c81d02a7a1b8b0349f502b2685255918,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
23d3c1c3949d8161e2f838cf212dfede,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
7f6a02f7011e03b456bc93cbf66c1069,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
7eeba4abdfd86bbac6aa00ef7aaa4204,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
fe533085d296523615754a82e8719a4a,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
6e7ba40aca22f21de9ee68c90e6e6965,4fbeb3c9ac442b9608a5a7ee84bd1eb5,"4,2,3,6,1",TRUE
5ffb6a831bd6d50e069fa4ee063dcd68,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1",TRUE
e7f08acb67e397e10814a9ba62e5e749,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
0eae082844c4ef9edb76083b2b7ff539,d9ae086a9a55a762dc5713a90c32b6f5,"4,2,3,6,1",TRUE
6d5bb6f7a46ab058a4c3f2ebc719c3dd,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
2eae2acb046f9f6fa9d2aff556bb14d0,cef24d8772680c277ae5b2cc6ac2c55c,"4,2,3,6,1",TRUE
010a3c4153425356164835eb62be10d5,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
d1066eaf91995cbdbc77e3204029aea9,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
3c115250cb88573a737e884183e4335a,652894f9fbf4e40ad44724b0464fd8d6,"4,2,3,6,1",TRUE
07218aed0fc3075bcd3aa5c04cc90f9b,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
cf5abcb950649d5bc11a74f3cbe451a2,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
e8f32eea07b4d9bca4f60e1e2b5f0499,51deea4867472642fba67a586d8c8060,"4,2,3,6,1",TRUE
4fa1ba148e0dd225bfbb7ad18895d388,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
57f3feca3ea14bf21e8a49d63c7d7fa8,e24c78c5edf157928d3c98fad53e7bc5,"4,2,3,6,1",TRUE
bc32c0e47ccd858b1fec43bc3e0f8d06,e8c530d681ff6860afbf3fab4e4fc541,"4,2,3,6,1",TRUE
5533edc578f2f216df9e0128943bee1f,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
64f5d32ac16c1e1211d63c5a28d37ac3,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
d560f699890eb31d0e3dfebbb14e8e82,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
3c33411420f8aaf7a5cdaa3cded8ef87,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
edd90ae0dbb2d02ec4b99dccf9622b6c,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
e9e91e0c182fcd62cf75be4d6a3a4498,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
3691615dc21d1029583e4b79b163ad86,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
f08ef190136054e72c4929583b7e3e41,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
b499682636ced2bd3dce6028508e4f7d,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
8739a67099003efdcae4ddf831841a93,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
29a2668a53fdfc5ef691dbf1f54d29c2,5da4c6fdc1736044414e40ffd1425665,"4,2,3,6,1",TRUE
768028da479c70619716e68b582d053a,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
55a8ab0e2195f22a0caab9d3cfde5cd2,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
ec664a6be7a10a11e6c0d33d07031e2e,e1d9d4ef057dbafd1e785cb30edf5807,"4,2,3,6,1",TRUE
d13c4100d3fc17c3a2a9926c7ca4d9d6,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1,9",TRUE
c659a99edeb20f198c7090cf6b280537,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
fd8c95456c712f84007464964fb68c61,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
8391ca831e343dc9a7abeaff8f7715ef,f6cb22d79433bcaf272417d90a99d424,"4,2,3,6,1",TRUE
14fdaef7b20efdd72482f6872994c579,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
38fdf55eda9eb19f7f34ef733c620110,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
5474b305a27b92906d71dab3d8f1ebd2,51deea4867472642fba67a586d8c8060,"4,2,3,6,1",TRUE
b088ae0b65da7521968736545f702562,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1,9",TRUE
116888c881806b0bcdbc44f6decc3674,4dcbbb0357b98e8c89f88023c5dc5554,"4,2,3,6,10,1",TRUE
2fe3c8d0e09a917cce961d8c222753e5,85aa9178b923fa1878ad86a0aaf847b8,"4,2,3,6,1",TRUE
607e65924bd51cc116927b153c772160,4fbeb3c9ac442b9608a5a7ee84bd1eb5,"4,2,3,6,1",TRUE
17f1425e16d69cb0de1a1255fb1bd433,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
9037599f4e42aa36503e2ac75d2c0cab,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
1bfc4378f4c1e691bf188cf2985738b8,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
1e0af565c4c3d0611e7cf265a5e58723,f5643dbbdf7b59799e1df26c96b0d4b3,"4,5,2,3,6,1",TRUE
2c135291a7eb5c4b15958c2e789865a8,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
ce24c6b89faf6d5620dc5b7b279604f5,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
126b28aadef1fd44f48a8e0108a63563,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1",TRUE
0ed7bced7ed847d8eda5f07b103550ff,e24c78c5edf157928d3c98fad53e7bc5,"4,2,3,6,1",TRUE
c2007ca2bd1e4443c8224ef676a3fcd7,f33fb736e1c0b31cc963f9d8cf87b95d,"4,2,3,6,1,10",TRUE
140e41e852273311b762b39f78cc2d2f,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
2a8d0ec7f20df92852eaee11abba7bf1,f33fb736e1c0b31cc963f9d8cf87b95d,"4,2,3,6,1,10",TRUE
b6a46501643e4ad43ca80620a42bbc26,760bfb32764543e68d2a53fa6c06fb42,"4,2,3,6,1",TRUE
8ee60725394139e1257696d70bbe5591,5da4c6fdc1736044414e40ffd1425665,"4,2,3,6,1",TRUE
33287c0009051a71e522aff8ca36432f,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
45ecbfc4b27d2ef031ba4f9d34cd5fa4,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
0ee47f79fbf0b285476fa53ba0424a15,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1",TRUE
23a9119c01b26037025b03d783a3951d,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
53d9e34a3ffe3cec1a1ba5d348b131ac,a85f04070f8ceb9686406bba209ceb91,"4,2,3,6,1",TRUE
44fc1c1dcca3fb985c2ac75ed1278e55,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,1",TRUE
3344144fe5e65549fa5b2fe2f0fb6d42,d9ae086a9a55a762dc5713a90c32b6f5,"4,2,3,6,1",TRUE
03fad2c1f222cea56a9b9ac78de1cc53,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1,9",TRUE
e122ea9c207cb18287c8d727b8e3db13,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
7a662634f8a5b7dc9c1171667a8557f6,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
dd10f34df8cc16c2d7dc1d65d446441d,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
0518069b02628107ac14cc3fedad0d18,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
2582e86866e744dd4d76fa3f75f2077c,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
846bd5e3fdf5ec3caa98ac6171b602dc,4dcbbb0357b98e8c89f88023c5dc5554,"4,2,3,6,10,1",TRUE
4a382d530a3c27276788f1e4434247ee,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
0dce631e5cb76145ff3549a5b35c7988,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1,9",TRUE
4e2d6942692ca15b8f43f7729cb5c731,85aa9178b923fa1878ad86a0aaf847b8,"4,2,3,6,1",TRUE
594960b3fd9895835c4ef5e327cb9505,5da4c6fdc1736044414e40ffd1425665,"4,2,3,6,1",TRUE
aa6035fbed6b62a8fd22faa0b7768b60,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1,9",TRUE
500e83b7f9c9fea6c706e25bbde9432b,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
2f3ba257945c4f89ec0c0562c8800d1d,c4d7a501d7b4e7b2002b2f269c0e5b86,"4,2,3,6,1",TRUE
a5389ff74adf9fd89d35e24c0eecf778,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
799ade2b92a82014b65570ddb31e32e5,5da4c6fdc1736044414e40ffd1425665,"4,2,3,6,1",TRUE
9e18d05f07bd94d1f93e6310c384821c,c6dbf78127210280895cda9440113396,"4,2,3,6,1",TRUE
d94ae621181052b9531ba5b937b5e98b,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1",TRUE
65221feeb1f2bc65f501c2278d1040fb,ed58c3dca07b3b5be3f028f268ec07b6,"4,2,3,6,1",TRUE
538b6e62a7e4578bda208cf724adbb35,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,1",TRUE
bd2cef37feb02660c9ef4053c75cf099,5da4c6fdc1736044414e40ffd1425665,"4,2,3,6,1",TRUE
9c04e91ff2f82c08288647f333e18c7c,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,1",TRUE
6cb4943a84ed2f394b086c8799a222ea,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
93d1d11cdbcbe42e232192cb9b60a929,69be07476c613fe6f924a70753c952f8,"4,2,3,6,1",TRUE
552992c47218652a146d75c1058fa77c,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
dbd19d95112923f253104d43b2c389c0,e8b9aa1927d352c4af04738164bf7f61,"4,2,3,6,1",TRUE
1e56a9ffa8aa2fd8a63edb5511cbac12,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,1",TRUE
9e1248945d018794a90295f29a09015a,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
8bfd35e70d44ce17b5a3468a3ca1d14b,4fbeb3c9ac442b9608a5a7ee84bd1eb5,"4,2,3,6,1",TRUE
5f1a03a7fdb478d7e5e83feb3be99fe2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,"4,2,3,6,1",TRUE
f6283c3fd5a04caa90dc426acfc425c6,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
363b3c278571fff07e04060ebd900deb,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1",TRUE
234d848ca0d14efa03fe90514d7d0505,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
b5df058d3c6cd5fa0031c31e197a76b8,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
fce08fc062019aa31a87692efd91c03e,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
db79785c08a8eed677a62e2d7fea64a1,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
319de2c00c238e8eafc308407f38705e,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
e04331d531d2e24a2fdb571f50ef9582,0daf176f605de24c0f8b64c990a9bdae,"4,2,3,6,1",TRUE
9bed50e7b1e353085c20b2aa78e9e988,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
ca68f6accefd49344f5ee16611500afd,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1",TRUE
654b1587c646794d7076605f69565176,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
a4d2b4ddedc9465a106652ce26c9f744,4fbeb3c9ac442b9608a5a7ee84bd1eb5,"4,2,3,6,1",TRUE
24db3627bbc9921fa11549605856ae8d,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
44c0ad5a45da36f7ce2c75fb769683d2,a8ec894f1cd7456aede97242cbe1b6a5,"4,2,3,6,1",TRUE
23ad4a0858d450db34d95e149aa7c6ea,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
0bec5e3c020f254cb66be1b9fc6a8f24,51deea4867472642fba67a586d8c8060,"4,2,3,6,1,10",TRUE
c15043ba32f062547334a2a49eb2fb98,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
3bb966a1647f781fadf5f903fac487fb,0daf176f605de24c0f8b64c990a9bdae,"4,2,3,6,1",TRUE
39b5800ac9bdaa95eb9c31921c3f1169,85aa9178b923fa1878ad86a0aaf847b8,"4,2,3,6,1",TRUE
d3bd3938f6c1145108b03be25bd8ab7a,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,1",TRUE
bdb4094008c75a5ed32e6f74f845e891,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
acaf426e177da7f1a49423d0d44f6893,e24c78c5edf157928d3c98fad53e7bc5,"4,2,3,6,1",TRUE
967df1b283a5679f548bf0d8b0836597,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,1,10",TRUE
5b90b5b69b1589376011f00b910c1774,964b8b0a533a4160c095e0897aba46f7,"4,2,3,6,1",TRUE
ef7cb782815af065eabb1f34a0273d4b,7c94a3a975bf63dfc177592884fd065c,"4,2,3,6",TRUE
7ae3910b22d0001432bc8b70115c509a,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,1",TRUE
3b5b05a6e6b7e3cb4a5aff3f98083fa6,85aa9178b923fa1878ad86a0aaf847b8,"4,2,3,6,1",TRUE
f7b9f8687d0a1c4ebce7925087414532,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1",TRUE
9883f12e68a7606424d7f6d54be3958c,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
4447a44885f699711f6f9ca52f6cdf50,e24c78c5edf157928d3c98fad53e7bc5,"4,2,3,6,1",TRUE
3c3c5cd1e8947bd1f6a46e2a6d53087b,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
01b31ffef1db7e6ac5696a9bb26b2d96,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
364b9a930ebcfe3cdfbf6064a3cc1d15,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
33e677205f610f7fac95715185f2e197,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,1",TRUE
894ada695204ed3e83cbd43d8fc92ad8,59b28ad265f9e9cd40e6734bc1efc51d,"4,2,3,6,1",TRUE
632b44684bf18e080f95d837c666d79a,e24c78c5edf157928d3c98fad53e7bc5,"4,2,3,6,1",TRUE
f01c07d38a6aeba5d436a3952f6ee454,e1d9d4ef057dbafd1e785cb30edf5807,"4,2,3,6,1",TRUE
e7f1606c844a7d3b63317356af961de3,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
c855cfa3f2948a396931b06c591902b0,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
412ddc7f9f3499f68a9a31f35424b921,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
d01b1b6da2654436c1d7254bffa8816b,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
3f208edd29dd32505245a11c58ee3060,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
ed941e327920791c77d7bca92cc07023,0c4b9f6a19410620a6620a24c2bf4d49,"4,2,3,6,1",TRUE
076953eb57e2f62b229cc8a9d9ccd7c7,3323b5269ad2ef1658a5b2cb38d27f34,"4,2,3,6,1",TRUE
187149679524a07f6f9d1769588e6864,ec1e957cb0612f18907a44ddceb84fa6,"4,2,3,6,1",TRUE
36183ec3bf7683e70364b33e2fae77d6,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1",TRUE
89ecb07b7ecc391b0863d53ee2c5fa6a,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
f5e0e464b54ea188ff2501e99784db67,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
2b3e1d9e30c5c20acf1f01f6409f8657,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
13baa8d0e4032a0c8126336815679b3f,0c4b9f6a19410620a6620a24c2bf4d49,"4,2,3,6,1",TRUE
75aacee21567af3e5edb8a9065ad20fe,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
0ce58316236501bd60dd3d9bd4db7aa5,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
f14a76a9595a76a32f7dc192dd017c7c,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
565417f9ac22a90b9150d010653ffc94,0c4b9f6a19410620a6620a24c2bf4d49,"4,2,3,6,1",TRUE
643bba22cde8d686f4311c34abe6f143,e8b9aa1927d352c4af04738164bf7f61,"4,2,3,6,1",TRUE
7e68a89bc9e65dc973db9490f32988bd,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
92a24ebdb6af234125a3d931d66da520,f33fb736e1c0b31cc963f9d8cf87b95d,"4,2,3,6,1,10",TRUE
b9713b979c4ad0215a4d555d57ee375c,e8c530d681ff6860afbf3fab4e4fc541,"4,2,3,6,1",TRUE
849e86981cfe417a50f6ddfc2b063234,3323b5269ad2ef1658a5b2cb38d27f34,"4,2,3,6,1",TRUE
19d8efdc9ff0cea9cabca2e11c691609,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
c430ab9ba3b8fab3d8ef4ebf7411cf8b,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1",TRUE
edc835d982277e749c1c7ddfb01e6277,e24c78c5edf157928d3c98fad53e7bc5,"4,2,3,6,1",TRUE
1a6caa16f529cb04f32e7053793834c7,f33fb736e1c0b31cc963f9d8cf87b95d,"4,2,3,6,1,10",TRUE
5d30df4b445fa43a682551e26e643c7c,85aa9178b923fa1878ad86a0aaf847b8,"4,2,3,6,1",TRUE
40c2a73456089d9de7ec99bd8af98777,69be07476c613fe6f924a70753c952f8,"4,2,3,6,1",TRUE
0d23025f3f0760e4859893b77f261313,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
4df6ba9331bfea2f7e4abe2396ab63ff,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
73a6d4afc590fc8424e4fc8a128d95fb,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
c4e54e771b5d8d074bb8cf1886e1962f,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
fa915f4f1bd7d30dea7bb01b5a272b09,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
53a1f7278848e1a49c17b87c70192dff,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
990512bbccf04ae7e3d39f60aaf8ece8,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
9e45ebf4fea7c31f008e2f168f8f5fd6,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
77a8a1f254cf89f94cb76072257dc0d0,69be07476c613fe6f924a70753c952f8,"4,2,3,6,1",TRUE
0f339ef278f3abe296c20b999a95c849,0daf176f605de24c0f8b64c990a9bdae,"4,2,3,6,1",TRUE
2717b775745e11db2d9c2b75e7903392,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
affe1d2d97d43eb6dd9572ae5a9b696d,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
c0bf13d3ed29072e44279fee9d578602,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
a0be729acfd26d508520e5676fb988c8,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
bef3323716c1feca0dea49676b8ce85a,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
c91c2f4a1c46410ced6122091ef6657d,51deea4867472642fba67a586d8c8060,"4,2,3,6,1,10",TRUE
561121fc344ac356ac40ff4a7dc3affd,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
02508ae7853e93f214680b32210e9c0a,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
d3c3338bc29bab5e9798858fc0678ace,8f035cb8575feadc40cf562cb9a47fdf,"4,2,3,6,1",TRUE
788d59619a5c383380c1a99f98179672,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1,10",TRUE
4174251955ab5cd3272e1f11acb56c3f,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
3b6e8d4d81b545f09de144e1e545d671,f33fb736e1c0b31cc963f9d8cf87b95d,"4,2,3,6,1,10",TRUE
d96b999ae64a1ef249d6c6fb1ef563a9,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1,10",TRUE
8e3f1d4e617b44ad176223af3eec0ba2,cb12aece5ba4ae61c7d2fbfdd999927b,"4,2,3,6,1,10",TRUE
9ec96a5e4c2f7abf0da57165e34db1b5,f33fb736e1c0b31cc963f9d8cf87b95d,"4,2,3,6,1,10",TRUE
1cd27457e0de91ecde97efd44eb7ab5f,e449d9b747d82c6217b1a3fa9e339f48,"4,2,3,6,10,1",TRUE
764d2e93c6733c653f02ff5471bbf666,51deea4867472642fba67a586d8c8060,"4,2,3,6,1,10",TRUE
c4de71e84e0c9c2ac8807b8503fecfca,0daf176f605de24c0f8b64c990a9bdae,"4,2,3,6,1,10",TRUE
b1abfd3745cdee6a5ae3a2554c2686a0,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1,10",TRUE
bc30a4930ec5ef035473c8df3fca78ad,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1,10",TRUE
d6b3f34f08ff287d3779dc702b80c805,f33fb736e1c0b31cc963f9d8cf87b95d,"4,2,3,6,1,10",TRUE
ac2601f8db84741bfef75ee305a22f3b,e88f543d0547e022b8cba311a6b610b3,"4,2,3,6,1,10",TRUE
951535088bb3be05bb7edcecdedcebee,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1,10",TRUE
93674bb286006e0c2c0198290928c3df,fbbf406cd1206401cf9fce2209af820b,"4,2,3,6,1,10",TRUE
5f274cd77f398889f757cc074d622c25,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
34b535b0556cda1d74f313c06ee880a9,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
7fb56c641ff474da9db911057d2fd0ea,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
0fcd0cac28842c41774f1f9e75d0cb14,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1,10",TRUE
f6d95ae4845f26c416ac5bffbff856d0,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
7c1f4509138ccdd6de89f7ca207bb224,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
c5f12d8986c624ba94144a81bbfe6b02,f33fb736e1c0b31cc963f9d8cf87b95d,"4,2,3,6,1,10",TRUE
1ac2d7b4ea02ce31f0c781cdc1a18e4b,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,10,1",TRUE
f90bceebfeb76e2461e9f1324587f0ad,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
6d98ad77ddbaab3fe6ece187f0d378d5,768091c8b4997507baae7331c1335d16,"4,2,3,6,1,10",TRUE
