status_id,status_member_id,status_date,status_content,status_replies,status_last_ids,status_is_latest,status_is_locked,status_hash,status_author_id,status_author_ip,status_approved
191,563,1346527571,"So, I&#39;m apparently now the &quot;opposition&quot;......interesting.",0,a:0:{},FALSE,0,45427cd90f0b73b1bca724dd4fb3ab8b,563,71.55.93.167,TRUE
193,329,1346628257,Quigley45-110â€”,0,a:0:{},FALSE,0,526c042c3563f94d3f68231ef9e61773,329,174.96.38.22,TRUE
251,563,1348239315,"My faith in American politics is long gone, it is as if no one recognizes the horrors that Liberalism has instore for our beloved Union.",0,a:0:{},FALSE,0,78171a687a10414881b11027e7b21448,563,71.55.93.167,TRUE
252,563,1348239323,"My faith in American politics is long gone, it is as if no one recognizes the horrors that Liberalism has instore for our beloved Union.",1,"a:1:{i:1349131179;a:4:{s:8:""reply_id"";s:3:""179"";s:15:""reply_member_id"";s:3:""281"";s:10:""reply_date"";s:10:""1349131179"";s:13:""reply_content"";s:93:""It&#39;s fine, I realized that a long time ago.  Just look forward to resurrecting greatness."";}}",TRUE,0,78171a687a10414881b11027e7b21448,563,71.55.93.167,TRUE
199,348,1346722064,Rediscovering my ideology,0,a:0:{},TRUE,0,9d3456870f76e6e274ceb861151aaa55,348,85.246.77.235,TRUE
202,329,1346728687,"â€œHearts can break. Yes, hearts can break. Sometimes I think it would be better if we died when they did, but we don&#39;t.â€ â€”Stephen King.",0,a:0:{},FALSE,0,e2c4f4ffc11620203995e18d779e74c7,329,174.96.38.22,TRUE
272,335,1348724936,"There are two tragedies in life: one is to lose your heart&#39;s desire, the other is to gain it.",0,a:0:{},FALSE,0,c760ed08e25dc7ad18fe3fbd7358a8b7,335,146.135.1.3,TRUE
311,281,1351553914,Libertarian is a name for a somewhat civilized anarchist,0,a:0:{},FALSE,0,cb23b4657fef8c6345ffb9b74bfa7b78,281,66.87.72.181,TRUE
2380,1109,1369699040,"They pull a knife, you pull a gun. He sends one of yours to the hospital, you send one of his to the morgue.",0,a:0:{},TRUE,0,1ae3fd17e560510ec9fdc430bbb80cba,1109,84.238.30.135,TRUE
299,281,1351049541,So an anarchist I know said today that soldiers have no morals.  A month ago he advocated that morality was a lie and for people to stop believing in it.     okay,1,"a:1:{i:1351130126;a:4:{s:8:""reply_id"";s:3:""191"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1351130126"";s:13:""reply_content"";s:31:""Only Anarchists have no morals."";}}",FALSE,0,e00f09505b97cbfddfb2f50f4db621d2,281,66.87.72.3,TRUE
265,54,1348543626,brownshirtshrug.png,0,a:0:{},FALSE,0,74c131eccde16427367575c4c5f862d8,54,98.159.121.243,TRUE
218,335,1346813961,The only real Fascism is Otaku Fascism. Cosplay is my religion. Crimson fasces 4 lyf.,1,"a:1:{i:1346960955;a:4:{s:8:""reply_id"";s:3:""165"";s:15:""reply_member_id"";s:3:""164"";s:10:""reply_date"";s:10:""1346960955"";s:13:""reply_content"";s:61:""There needs to be a &quot;like&quot; button for these things."";}}",FALSE,0,134eae3beafa97a32307a900c704a16d,335,146.135.1.3,TRUE
222,130,1346988671,Obama&#39;s convention speech was dreadful. Literally painful to watch.,5,"a:3:{i:1347249807;a:4:{s:8:""reply_id"";s:3:""168"";s:15:""reply_member_id"";s:3:""130"";s:10:""reply_date"";s:10:""1347249807"";s:13:""reply_content"";s:75:""...discussing the &quot;awesomeness and historical-ness of his speech&quot;"";}i:1347360393;a:4:{s:8:""reply_id"";s:3:""170"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1347360393"";s:13:""reply_content"";s:20:""Wonderful of course."";}i:1347501726;a:4:{s:8:""reply_id"";s:3:""171"";s:15:""reply_member_id"";s:3:""281"";s:10:""reply_date"";s:10:""1347501726"";s:13:""reply_content"";s:39:""That&#39;s pretty much it in a nutshell"";}}",FALSE,0,187b6bed9692156d4a5f311632f9ff33,130,67.10.202.166,TRUE
223,329,1347046052,â€œRemember: keep the right wing strong.â€ â€”Alfred von Schlieffen.,0,a:0:{},FALSE,0,9514edf4282c5ae8ce8a9ecd0d9c8a9b,329,174.96.38.22,TRUE
277,342,1348974381,That moment when you discover the slutty whore in your Political Thought class is a Nazi.,5,"a:3:{i:1350699222;a:4:{s:8:""reply_id"";s:3:""189"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1350699222"";s:13:""reply_content"";s:94:""&gt;Has Tramp Stamp<br />&gt;Preaches a return to traditional morality<br /><br />Makes sense."";}i:1354871166;a:4:{s:8:""reply_id"";s:3:""217"";s:15:""reply_member_id"";s:4:""2075"";s:10:""reply_date"";s:10:""1354871166"";s:13:""reply_content"";s:46:""Kill her, she&#39;s a traitor to the ideology."";}i:1354979064;a:4:{s:8:""reply_id"";s:3:""220"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1354979064"";s:13:""reply_content"";s:51:""She&#39;s a &quot;Christmas Graduate&quot; no need."";}}",FALSE,0,f882e50a47b6715638596a5517b55df1,342,142.177.246.218,TRUE
278,283,1349076985,"Greetings&#33; I was wondering where I could purchase a Golden Dawn flag, and also is there any help my friends and I can be to the GD, we are more than willing to do our part.",0,,FALSE,0,91aa83a7b4cdbf34340b32d7b8ae4570,368,132.241.215.55,TRUE
672,281,1355973891,Never have I realized more than now just how sickening the modern world and my generation are,0,a:0:{},FALSE,0,d82c4126f4095a35234d55261690cb2a,281,76.4.185.174,TRUE
285,54,1349333789,[muffled martial industrial music playing in distance],0,a:0:{},FALSE,0,10ad5d3b3967e562686b646dff2bed47,54,98.159.121.180,TRUE
284,1014,1349326252,New systems built by me.,0,a:0:{},TRUE,0,e1a514d2be504d744b909f3af2326e7f,1014,24.7.65.31,TRUE
286,67,1349542857,"Unsheathe your swords and ready your hammers, gentlemen - the nation requires a sacrifice of blood, sweat and tears&#33;",2,"a:2:{i:1349579152;a:4:{s:8:""reply_id"";s:3:""180"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1349579152"";s:13:""reply_content"";s:27:""Jew Blood,Sweat, and Tears."";}i:1349581878;a:4:{s:8:""reply_id"";s:3:""181"";s:15:""reply_member_id"";s:2:""67"";s:10:""reply_date"";s:10:""1349581878"";s:13:""reply_content"";s:35:""On the altar of muh naaaaation&#33;"";}}",FALSE,0,c90c3cef7cf25bfb614460f8b4a3158b,67,174.92.219.45,TRUE
2384,6121,1369964533,"sure is a good deal of nazis here, but I suppose better then a good deal of Anarchists.",1,"a:1:{i:1370664758;a:4:{s:8:""reply_id"";s:3:""297"";s:15:""reply_member_id"";s:4:""1730"";s:10:""reply_date"";s:10:""1370664758"";s:13:""reply_content"";s:51:""You came to a Fascist forum, what did you suspect? "";}}",TRUE,0,093b6a2de48f19fa1cc7bba4b7f4fbac,6121,24.18.66.74,TRUE
2385,6113,1369987010,"My birthday, finally finished being a teenager.",1,"a:1:{i:1370727075;a:4:{s:8:""reply_id"";s:3:""298"";s:15:""reply_member_id"";s:4:""6117"";s:10:""reply_date"";s:10:""1370727075"";s:13:""reply_content"";s:17:""Good for you&#33;"";}}",FALSE,0,a7a0f1fef5c0d6140b09cfe1943e3a5e,6113,71.186.251.139,TRUE
2390,16,1371024884,We need to get an Emperor to mediate in the Church. It&#39;s either too sickeningly Protestant or too insufferably traditionalist. Need some goddam pragmatic compromise.,0,a:0:{},FALSE,0,6a2b2310276839329477bcf0122ffb64,16,152.33.11.174,TRUE
2392,5343,1371227707,"Camarada, estÃ¡ aqui a track NSBM que eu fiz. <a href=""http://www.4shared.com/mp3/KivzCIQW/Sowilo_-_Above_the_skies.html"" rel='nofollow external' class=""su_links"">http://www.4shared.com/mp3/KivzCIQW/Sowilo_-_Above_the_skies.html</a> SÃ³ Ã© a guitarra, depois eu irei acrescentar o resto e os vocais.",1,"a:1:{i:1376252610;a:4:{s:8:""reply_id"";s:3:""315"";s:15:""reply_member_id"";s:4:""5343"";s:10:""reply_date"";s:10:""1376252610"";s:13:""reply_content"";s:507:""Muito boa , alias , desculpa por estar respondendo isso dois meses depois haha Ã© que achei que eu iria ser notificado de algum modo quando recebesse uma mensagem , vou atÃ© resolver isso depois. Quando acrescentar me envia , porque me interesso muito por BM desse tipo , ainda mais se for &quot;one man band&quot; , eu iria comeÃ§ar com algo nessa linha mas tive uns problemas hÃ¡ um tempinho atrÃ¡s , pretendo retomar daqui a um tempo , qualquer coisa eu posto aqui notei que tem um pessoal que curte BM. "";}}",FALSE,0,b1ac16e1f9888938d8add32931bc827e,6115,200.207.22.15,TRUE
2393,158,1371227761,"<a href=""http://www.4shared.com/mp3/KivzCIQW/Sowilo_-_Above_the_skies.html"" rel='nofollow external' class=""su_links"">http://www.4shared.com/mp3/KivzCIQW/Sowilo_-_Above_the_skies.html</a> Sorry for late reply, this is the first NSBM track I did, just guitar, poorly recorded, I hope you like.",2,"a:2:{i:1371538736;a:4:{s:8:""reply_id"";s:3:""303"";s:15:""reply_member_id"";s:3:""158"";s:10:""reply_date"";s:10:""1371538736"";s:13:""reply_content"";s:233:""its not bad, has potential. Reminds me a bit of Absurd. If it had drums and vocals it would sound better. It would sound better with a rawer more hissing like sound. Satanic Warmaster for example. What are your favourite NSBM bands? "";}i:1377900811;a:4:{s:8:""reply_id"";s:3:""326"";s:15:""reply_member_id"";s:4:""6115"";s:10:""reply_date"";s:10:""1377900811"";s:13:""reply_content"";s:98:""Peste Noire (not NS, but good nationalist band), Burzum in the metal albums, M8L8TH, Der StÃ¼rmer."";}}",FALSE,0,9a465fd064175cdabc45dee3ce7b8708,6115,200.207.22.15,TRUE
2395,1066,1371315287,"I came to this forum young and naive. If you look back at my posts, especially earlier ones, you&#39;ll see I was ideologically all over the place. Now, I would consider myself a Fascist in the vein of Mosley. However, the only active mosleyite group if a travesty of fetishism and general poor production. I weep for the future of Britain...",0,a:0:{},FALSE,0,cf86371c29674151cc74aa3afe132501,1066,81.109.72.16,TRUE
2396,1066,1371315294,"I came to this forum young and naive. If you look back at my posts, especially earlier ones, you&#39;ll see I was ideologically all over the place. Now, I would consider myself a Fascist in the vein of Mosley. However, the only active mosleyite group if a travesty of fetishism and general poor production. I weep for the future of Britain...",2,"a:2:{i:1371945208;a:4:{s:8:""reply_id"";s:3:""304"";s:15:""reply_member_id"";s:4:""6144"";s:10:""reply_date"";s:10:""1371945208"";s:13:""reply_content"";s:500:""Cheers&#33;  I noticed you visited my profile.  I&#39;m an American from the state of Oklahoma.  I&#39;m not sure how this site works or how to fill more information in my profile.  My moniker &#34;Calvinistic Fascist&#34; is a general view of life.  I&#39;m not a total religious fanatic.  I just think that the political ideas of fascist-nationalism coupled with the ideas of a semi-religious and charitable commonwealth of reformation values would be better than what we have.  So, I am just tr..."";}i:1373515511;a:4:{s:8:""reply_id"";s:3:""310"";s:15:""reply_member_id"";s:4:""6113"";s:10:""reply_date"";s:10:""1373515511"";s:13:""reply_content"";s:43:""Have you tried contacting Noyles&#39; group"";}}",FALSE,0,cf86371c29674151cc74aa3afe132501,1066,81.109.72.16,TRUE
333,130,1351740696,"Till there&#39;s nothing left standing, nothing left to yesterday.",0,a:0:{},FALSE,0,15dde781b77796eba9026f1ab30ab21b,130,67.10.204.92,TRUE
341,281,1351914222,"I saw on Facebook a picture of 8th graders from my old middle school at a dance.  The girls were wearing tight clothes and the guys snapbacks and they were all doing some hand sign without a doubt made up by a rapper.  They think they are on Jersey Shore but are 13.  Way to go society, this is why our culture ia being destroyed.",0,a:0:{},FALSE,0,84d9353b5a4c34f1d8bfc93e6b7e967b,281,66.87.75.34,TRUE
342,281,1351914234,"I saw on Facebook a picture of 8th graders from my old middle school at a dance.  The girls were wearing tight clothes and the guys snapbacks and they were all doing some hand sign without a doubt made up by a rapper.  They think they are on Jersey Shore but are 13.  Way to go society, this is why our culture ia being destroyed.",2,"a:2:{i:1351984493;a:4:{s:8:""reply_id"";s:3:""192"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1351984493"";s:13:""reply_content"";s:63:""Back in ma day we had none of that there thongs er sex clothes."";}i:1354781785;a:4:{s:8:""reply_id"";s:3:""216"";s:15:""reply_member_id"";s:4:""2099"";s:10:""reply_date"";s:10:""1354781785"";s:13:""reply_content"";s:57:""Sadly yes. We are going down in every possible way.<br />"";}}",FALSE,0,84d9353b5a4c34f1d8bfc93e6b7e967b,281,66.87.75.34,TRUE
343,16,1351999884,Gypsies: Scum of the Earth or Misunderstood Victims?,0,a:0:{},FALSE,0,72e72bc914a9479026868779f1282fe5,16,152.33.78.186,TRUE
344,16,1351999887,Gypsies: Scum of the Earth or Misunderstood Victims?,3,"a:3:{i:1352505932;a:4:{s:8:""reply_id"";s:3:""193"";s:15:""reply_member_id"";s:3:""342"";s:10:""reply_date"";s:10:""1352505932"";s:13:""reply_content"";s:4:""SCUM"";}i:1353241619;a:4:{s:8:""reply_id"";s:3:""202"";s:15:""reply_member_id"";s:4:""1772"";s:10:""reply_date"";s:10:""1353241619"";s:13:""reply_content"";s:31:""They should be send to Kashmir."";}i:1354470731;a:4:{s:8:""reply_id"";s:3:""214"";s:15:""reply_member_id"";s:4:""2099"";s:10:""reply_date"";s:10:""1354470731"";s:13:""reply_content"";s:25:""Perhaps the former.<br />"";}}",FALSE,0,72e72bc914a9479026868779f1282fe5,16,152.33.78.186,TRUE
346,54,1352312140,With Hate As Muh Dik,0,a:0:{},FALSE,0,7391d186783f47bf6baa042b4a89cc78,54,98.159.126.164,TRUE
352,72,1352561530,"Well then, hello there.",2,"a:2:{i:1352561947;a:4:{s:8:""reply_id"";s:3:""195"";s:15:""reply_member_id"";s:2:""72"";s:10:""reply_date"";s:10:""1352561947"";s:13:""reply_content"";s:77:""I&#39;ll speak in my language though. <br /><br />Kamusta mula sa Pilipinas. "";}i:1352696419;a:4:{s:8:""reply_id"";s:3:""196"";s:15:""reply_member_id"";s:4:""1772"";s:10:""reply_date"";s:10:""1352696419"";s:13:""reply_content"";s:84:""And, apa khabar kitak? That what we say &quot;how are you&quot; in Sarawakian Malay."";}}",FALSE,0,0c2a2ff8f6ad61cd0105cc15159c2d25,1772,203.82.95.18,TRUE
360,1744,1352721396,"Torren, I hate you.",0,,FALSE,0,19402d382045b8ed6b5ef703ddade3ec,13,89.99.119.178,TRUE
359,13,1352696499,Are you still active on deviantArt?,1,"a:1:{i:1352719153;a:4:{s:8:""reply_id"";s:3:""197"";s:15:""reply_member_id"";s:2:""13"";s:10:""reply_date"";s:10:""1352719153"";s:13:""reply_content"";s:8:""Not much"";}}",FALSE,0,376498d73f677e820288c6d72e41cee7,1772,203.82.95.70,TRUE
363,1793,1352790243,"Good or Bad, it&#39;s the Man with the Will that makes a difference.",0,a:0:{},FALSE,0,820b66bdb859ed5cab0523b168c0d92a,1793,68.186.81.86,TRUE
364,1730,1352800002,Americanism &gt; American Universalism,0,a:0:{},FALSE,0,b5c6943f5c5a8216557b56c35970a51c,1730,64.5.167.110,TRUE
365,1730,1352800009,Americanism &gt; American Universalism,0,a:0:{},TRUE,0,b5c6943f5c5a8216557b56c35970a51c,1730,64.5.167.110,TRUE
368,72,1352953519,Just a info... I won&#39;t be online for two weeks since after this I&#39;m going to my grandma house with my parents for two week.,2,"a:2:{i:1352957672;a:4:{s:8:""reply_id"";s:3:""198"";s:15:""reply_member_id"";s:2:""72"";s:10:""reply_date"";s:10:""1352957672"";s:13:""reply_content"";s:4:""ok. "";}i:1353237969;a:4:{s:8:""reply_id"";s:3:""200"";s:15:""reply_member_id"";s:4:""1772"";s:10:""reply_date"";s:10:""1353237969"";s:13:""reply_content"";s:101:""http://www.facebook.com/NationalActivistsOfSarawak<br /><br />My new Facebook nationalist group page."";}}",FALSE,0,0364c48fb76b15153018323be24e1e1f,1772,203.82.95.218,TRUE
389,1772,1353155295,Which name is more better? Sarawak National Activists or National Activists of Sarawak?,2,"a:2:{i:1353204999;a:4:{s:8:""reply_id"";s:3:""199"";s:15:""reply_member_id"";s:3:""130"";s:10:""reply_date"";s:10:""1353204999"";s:13:""reply_content"";s:52:""Wouldn&#39;t it have to be in Sarawakian or whatever"";}i:1353238249;a:4:{s:8:""reply_id"";s:3:""201"";s:15:""reply_member_id"";s:4:""1772"";s:10:""reply_date"";s:10:""1353238249"";s:13:""reply_content"";s:330:""For your information, I&#39;m thinking to make a pro-nationalist/regionist of my state, Sarawak. And yeah, there are some activist group who fought for a change of a new, better government but sadly most of them are pro-democracy coward, and some ignorant Islamist group. (while at the same time Muslims at my state are minority.)"";}}",FALSE,0,6d3c15880e13d5fa9727607d1a7e75c0,1772,203.82.95.179,TRUE
397,1772,1353306175,Please visit my page on Facebook- National Activist of Sarawak.,1,"a:1:{i:1353306195;a:4:{s:8:""reply_id"";s:3:""203"";s:15:""reply_member_id"";s:4:""1772"";s:10:""reply_date"";s:10:""1353306195"";s:13:""reply_content"";s:57:""http://www.facebook.com/NationalActivistsOfSarawak?ref=hl"";}}",FALSE,0,2b8d1454c3e6f495b3b2cfc406779f4d,1772,203.82.95.117,TRUE
434,158,1353640112,Who is the singer of De la Rey song?,1,"a:1:{i:1353788971;a:4:{s:8:""reply_id"";s:3:""204"";s:15:""reply_member_id"";s:3:""158"";s:10:""reply_date"";s:10:""1353788971"";s:13:""reply_content"";s:285:""Bok Van Blerk. Another good Afrikaans song is My Land by Karen Wessels. I don&#39;t like much Afrikaans music but those are great songs/singers. Robbie Wessels(not related to Karen) is an Afrikaans singer who is not good but it funny. You may want to check him out if you want a laugh."";}}",FALSE,0,8b668e871ffcbba5edf44c310eac269e,1772,203.82.95.108,TRUE
480,130,1353779936,If one more person quotes Rockwell I&#39;m going to flip my shit,1,"a:1:{i:1353801155;a:4:{s:8:""reply_id"";s:3:""206"";s:15:""reply_member_id"";s:4:""1744"";s:10:""reply_date"";s:10:""1353801155"";s:13:""reply_content"";s:218:""&quot;White Man, let us stand together to secure the survival of your people and my people, for they are one and the same - they are our beloved, miraculous, wonderful, blessed and masterful white race&#33;&quot; - GLR"";}}",FALSE,0,d309aefd3839ab63c5cadaf569704055,130,71.40.80.197,TRUE
483,2,1353786241,The CookerBert,0,a:0:{},TRUE,0,01de92f975450c67e7be0e4a676e868a,2,69.244.118.189,TRUE
491,130,1353808844,"And the two armies returned to their camps, confident that they had each achieved victory that day. And there was peace.",1,"a:1:{i:1354093602;a:4:{s:8:""reply_id"";s:3:""208"";s:15:""reply_member_id"";s:4:""2075"";s:10:""reply_date"";s:10:""1354093602"";s:13:""reply_content"";s:178:""The Italians were happen they weren&#39;t completely wiped out by the Ethiopians, the Ethiopians were happy that they didn&#39;t have to waste time on a horrible army any longer."";}}",FALSE,0,1c521ff7918889a959c99c38b75ecd37,130,71.40.80.197,TRUE
490,2054,1353807187,[url=http://www.lambdaflash.co.uk] [1][/url] Superb Web Hosting Guidance For Any Individual To Use  You might have issues choosing a services that is certainly reputable and provides the features that you desire. Discovering the right host is difficult due to the a variety of possibilities. The tips included on this page will give you the benefit of the data of the friends that have been through the most detrimental and come forth with a web-based hold that did the trick in the end.  After yo...,0,a:0:{},FALSE,0,1d78428ebd80f9e325e04c9e9444d975,2054,83.11.81.41,TRUE
521,7,1353936052,Are you still active on deviantArt?,1,"a:1:{i:1353937471;a:4:{s:8:""reply_id"";s:3:""207"";s:15:""reply_member_id"";s:1:""7"";s:10:""reply_date"";s:10:""1353937471"";s:13:""reply_content"";s:161:""I don&#39;t really like to use it, though I briefly got to like it  took what I could from there. I do check it and post material there in the hope it gets out. "";}}",FALSE,0,376498d73f677e820288c6d72e41cee7,1772,183.171.167.144,TRUE
566,2054,1354047954,[url=http://www.lambdaflash.co.uk] this[/url] Exceptional Web Hosting Advice For Everyone To Work With  You may have difficulty getting a assistance that is certainly dependable and offers the functions that you desire. Choosing the best host is difficult due to a variety of available options. The tips provided on this page gives you the benefit of the knowledge of the friends that have been throughout the most awful and come out with a web-based number that proved helpful eventually.  When y...,0,a:0:{},TRUE,0,99b63f7f3fb72660cf655cc9bd1c74d3,2054,83.21.214.151,TRUE
571,13,1354061263,CORNFLAKES AND TOAST,3,"a:3:{i:1361215971;a:4:{s:8:""reply_id"";s:3:""276"";s:15:""reply_member_id"";s:2:""16"";s:10:""reply_date"";s:10:""1361215971"";s:13:""reply_content"";s:29:""Part of a complete breakfast."";}i:1370542712;a:4:{s:8:""reply_id"";s:3:""296"";s:15:""reply_member_id"";s:4:""6117"";s:10:""reply_date"";s:10:""1370542712"";s:13:""reply_content"";s:28:""How did this guy get exiled?"";}i:1371337302;a:4:{s:8:""reply_id"";s:3:""302"";s:15:""reply_member_id"";s:4:""1986"";s:10:""reply_date"";s:10:""1371337302"";s:13:""reply_content"";s:127:""The man of many names said something about him declaring himself an anti-nazi fascist. Then Vladimir exiled him, or so it goes."";}}",TRUE,0,2aadaff93bcb40c24fccfcf5d6b3a8b4,13,89.99.119.178,TRUE
2388,67,1370671897,"If you see an anti-homophobia poster hanging somewhere, be sure to put an anti-homosexuality scientific study on it.",1,"a:1:{i:1372020518;a:4:{s:8:""reply_id"";s:3:""305"";s:15:""reply_member_id"";s:3:""288"";s:10:""reply_date"";s:10:""1372020518"";s:13:""reply_content"";s:267:""Or just put a pic of the results of AIDS and gay bowel syndrome next to it. Or you could make what appears to be a pro-homosexuality poster and then have a link to anti-homosexuality fact website(s) such as homosexinfo.com or a link to one of those mentioned studies."";}}",FALSE,0,fb78e23dc68627b0af78aec866ecf19e,67,173.178.203.176,TRUE
2397,1986,1371337883,I&#39;m so hood rich,1,"a:1:{i:1394425886;a:4:{s:8:""reply_id"";s:3:""363"";s:15:""reply_member_id"";s:4:""1558"";s:10:""reply_date"";s:10:""1394425886"";s:13:""reply_content"";s:23:""Ya muh niger XD :----DD"";}}",TRUE,0,630076a0b5a51f9d0e2180c2a07538fb,1986,81.228.214.125,TRUE
2398,6144,1371668906,Greetings everyone from Oklahoma&#33;,0,a:0:{},FALSE,0,0107084b03423209d9c25aa43d6eae08,6144,208.54.86.163,TRUE
2399,2750,1371931761,Hate has its own strength,0,a:0:{},FALSE,0,e490bf7b9d97c4f4ec1a517a0801d55a,2750,166.205.55.19,TRUE
2400,6144,1371969343,I can&#39;t seem to post anything in my profile,0,a:0:{},FALSE,0,cae77a8c73bae5e74d29195360bf08a2,6144,72.200.221.99,TRUE
2401,6144,1371969355,I can&#39;t seem to post anything in my profile,0,a:0:{},FALSE,0,cae77a8c73bae5e74d29195360bf08a2,6144,72.200.221.99,TRUE
2402,6144,1372007687,"Well, let&#39;s see how this works out.  I&#39;m  a white-male, 50 year-old, factory worker.  I preach Nationalism to all my co-workers and church members.  I&#39;m not afraid to say what I think.",2,"a:2:{i:1372025003;a:4:{s:8:""reply_id"";s:3:""307"";s:15:""reply_member_id"";s:3:""288"";s:10:""reply_date"";s:10:""1372025003"";s:13:""reply_content"";s:75:""I&#39;ll have a word with an admin, see if I can get you validated quicker."";}i:1372514839;a:4:{s:8:""reply_id"";s:3:""309"";s:15:""reply_member_id"";s:4:""2220"";s:10:""reply_date"";s:10:""1372514839"";s:13:""reply_content"";s:46:""That sounds good &amp; refreshing. Excellent. "";}}",TRUE,0,a9974ade8ca68902a323d91957dc1586,6144,72.200.221.99,TRUE
2422,6190,1375821673,"Power and Dominion are taken by the will, by divine right HAIL AND KILL&#33;",1,"a:1:{i:1379875727;a:4:{s:8:""reply_id"";s:3:""336"";s:15:""reply_member_id"";s:3:""130"";s:10:""reply_date"";s:10:""1379875727"";s:13:""reply_content"";s:66:""I will always remember you with that song, brother. Rest in peace."";}}",TRUE,0,080d53ea248db110d0ec7dc003da0017,6190,98.122.50.38,TRUE
2408,54,1373202134,There are many things that need to be erased.,0,a:0:{},FALSE,0,21da1908661da841ced9a68f7c46bbae,54,75.56.51.136,TRUE
2409,130,1373346073,"&#34;The path of the righteous man is beset on all sides by the inequities of the selfish and the tyranny of evil men. Blessed is he who, in the name of charity and good will, shepherds the weak through the valley of darkness, for he is truly his brother&#39;s keeper and the finder of lost children. And I will strike down upon thee with great vengeance and furious anger those who would attempt to poison and destroy My brothers. And you will know My name is the Lord when I lay My vengeance upo...",0,a:0:{},FALSE,0,6784bc051ebbd1242219e8e2f9cf20d0,130,24.92.125.209,TRUE
2410,1066,1373723948,"Took a look at Socialist Phalanx, today. Oh God, maybe I am a leftist after all&#33; Proletarians of the world (&#39;cept niggers&#33;) unite&#33;",0,a:0:{},FALSE,0,4839f2dc136a5d9f9de1c08a6d39a082,1066,81.109.72.16,TRUE
2411,1066,1373723955,"Took a look at Socialist Phalanx, today. Oh God, maybe I am a leftist after all&#33; Proletarians of the world (&#39;cept niggers&#33;) unite&#33;",0,a:0:{},FALSE,0,4839f2dc136a5d9f9de1c08a6d39a082,1066,81.109.72.16,TRUE
2412,130,1373770667,peruvian kills nigger = white people racist,0,a:0:{},FALSE,0,7a15665ef9bac0f03f2882bff572f4ae,130,24.92.125.209,TRUE
2413,2075,1374210953,Thanks to you for liking some of my posts.,1,"a:1:{i:1375527284;a:4:{s:8:""reply_id"";s:3:""314"";s:15:""reply_member_id"";s:4:""2075"";s:10:""reply_date"";s:10:""1375527284"";s:13:""reply_content"";s:11:""No problem0"";}}",FALSE,0,888832dbc0f117947a59de24f29611c4,6165,184.6.158.66,TRUE
604,1772,1354291980,"Well, I&#39;m having a debt, a huge debt and I didn&#39;t have enough money to repay it. Well if I not replying on this post today, consider that I&#39;m already DEAD.",2,"a:2:{i:1354295080;a:4:{s:8:""reply_id"";s:3:""209"";s:15:""reply_member_id"";s:3:""298"";s:10:""reply_date"";s:10:""1354295080"";s:13:""reply_content"";s:61:""Good luck, my friend. You can always claim asylum in Sweden. "";}i:1354387111;a:4:{s:8:""reply_id"";s:3:""213"";s:15:""reply_member_id"";s:4:""1772"";s:10:""reply_date"";s:10:""1354387111"";s:13:""reply_content"";s:148:""Please don&#39;t worry at that my friend. And I didn&#39;t want to leave my tropical paradise in Borneo only to gain an asylum in foreign countries."";}}",FALSE,0,f3c367ed71471739bce138714a1a6ad0,1772,203.82.95.110,TRUE
618,1772,1354420023,What is most ironic? When some European Nationalists are using the song that be created by Japanese/Korean compossers on their videos.,2,"a:2:{i:1355245832;a:4:{s:8:""reply_id"";s:3:""221"";s:15:""reply_member_id"";s:4:""2099"";s:10:""reply_date"";s:10:""1355245832"";s:13:""reply_content"";s:104:""If they are not hating on Japanese and Koreans in their homeland and their culture. I see no irony here."";}i:1357837376;a:4:{s:8:""reply_id"";s:3:""252"";s:15:""reply_member_id"";s:4:""1986"";s:10:""reply_date"";s:10:""1357837376"";s:13:""reply_content"";s:59:""Are you referring to Unsung War; the Ace Combat song?<br />"";}}",FALSE,0,5b8cb13ab98033a6acb90cf1fabdc851,1772,203.82.95.83,TRUE
626,14,1354489017,"I swear, if I hear &#39;Do They Know It&#39;s Christmas?&#39; again, I&#39;m going to fucking stab someone.",1,"a:1:{i:1354871235;a:4:{s:8:""reply_id"";s:3:""218"";s:15:""reply_member_id"";s:4:""2075"";s:10:""reply_date"";s:10:""1354871235"";s:13:""reply_content"";s:44:""Wheelchair coming in with a knife at 55 km/h"";}}",TRUE,0,a38c93199f61b2132481ac9faa455371,14,71.114.51.111,TRUE
