follow_id,follow_app,follow_area,follow_rel_id,follow_member_id,follow_is_anon,follow_added,follow_notify_do,follow_notify_meta,follow_notify_freq,follow_notify_sent,follow_visible,follow_index_id
eec78dd08f876f0491333d222b9a633d,forums,topic,1001,67,FALSE,2012-05-31T21:38:17Z,TRUE,1001,immediate,2016-03-24T18:39:30Z,TRUE,188746
faf88b2ff1c3ef8bd26812633b151207,forums,topic,1002,67,FALSE,2012-06-01T14:33:35Z,TRUE,1002,immediate,2016-03-24T18:39:30Z,TRUE,188745
5c5a1fa15bda22b39a50bbad643367e0,forums,topic,310,67,FALSE,2012-06-02T00:16:06Z,TRUE,310,immediate,2017-11-10T03:40:21Z,TRUE,189305
f599f1242318bdfaddb71acb2b07d6c2,forums,topic,1000,9,FALSE,2012-06-02T08:19:59Z,TRUE,1000,daily,2017-11-20T06:18:16Z,TRUE,188747
97244514a188dd5db34ccd71e3d1cb76,forums,topic,996,9,FALSE,2012-06-02T08:22:12Z,TRUE,996,daily,2017-11-20T06:18:16Z,TRUE,188751
0ec45053f698247231377ee33d2fb361,forums,topic,992,9,FALSE,2012-06-02T08:25:01Z,TRUE,992,daily,2017-11-20T06:18:16Z,TRUE,188755
fc9cc01e125c40b24d831ce1702eae9b,forums,topic,53,9,FALSE,2012-06-02T08:29:27Z,TRUE,53,daily,2017-11-20T06:18:16Z,TRUE,189531
54a63db6e280590b321f4125b24b9029,forums,topic,823,168,FALSE,2012-06-03T00:23:41Z,TRUE,,daily,2017-11-20T06:18:16Z,TRUE,188901
815e302f178c18d3104cf77983586675,forums,topic,1003,67,FALSE,2012-06-03T02:04:46Z,TRUE,1003,immediate,2016-03-24T18:39:30Z,TRUE,188744
cea8b2be729109a7b65ef711d05cf386,forums,topic,999,9,FALSE,2012-06-03T12:05:03Z,TRUE,999,daily,2017-11-20T06:18:16Z,TRUE,188748
4ba4995be8261d557d788f0567bb322b,forums,topic,1005,67,FALSE,2012-06-03T23:30:39Z,TRUE,1005,immediate,2016-03-24T18:39:30Z,TRUE,188742
70eab85061a87d1dd9dab3811c621a62,forums,topic,1006,9,FALSE,2012-06-04T07:24:04Z,TRUE,1006,daily,2017-11-20T06:18:16Z,TRUE,188741
f90fef9cf89b85729d554be9963f5184,forums,topic,44,9,FALSE,2012-06-04T07:45:23Z,TRUE,44,daily,2017-11-20T06:18:16Z,TRUE,189537
f1150d9cc7722c4f5f1e831f3588dcdc,forums,topic,1005,9,FALSE,2012-06-04T07:51:06Z,TRUE,1005,daily,2017-11-20T06:18:16Z,TRUE,188742
c79a751ff776a2a35bd6b1109213f022,forums,topic,625,9,FALSE,2012-06-04T07:52:34Z,TRUE,625,daily,2017-11-20T06:18:16Z,TRUE,
b034b0f8e8eb435b712f1196c7abdfa9,forums,topic,1006,67,FALSE,2012-06-04T19:39:57Z,TRUE,1006,immediate,2016-03-24T18:39:30Z,TRUE,188741
d2d8efaa23457cfdb8b4f8109be996d1,forums,topic,1007,67,FALSE,2012-06-04T19:41:14Z,TRUE,1007,immediate,2017-11-14T07:08:25Z,TRUE,188740
040ae5d29d39c3ea3cd7903e181b7b75,forums,topic,1007,9,FALSE,2012-06-04T19:43:31Z,TRUE,1007,daily,2017-11-20T06:18:16Z,TRUE,188740
1bd828e90ec645ae272844efd6599772,forums,topic,992,67,FALSE,2012-06-05T00:36:27Z,TRUE,,immediate,2016-03-24T18:39:30Z,TRUE,188755
196c4b31487fefb0977edebca3706056,forums,topic,992,114,FALSE,2012-06-06T20:24:54Z,FALSE,,immediate,2016-03-24T18:39:30Z,TRUE,188755
344fbaf648cfbecce62eb4e88e1567c7,forums,topic,1013,67,FALSE,2012-06-07T00:16:21Z,TRUE,1013,immediate,2016-03-24T18:39:30Z,TRUE,
271f26beab8a55a949226c2a00422017,forums,topic,1018,67,FALSE,2012-06-08T11:20:33Z,TRUE,1018,immediate,2016-03-24T18:39:30Z,TRUE,
3f8bee11a4d0d308c19aad01370daaa9,forums,topic,695,67,FALSE,2012-06-08T16:45:00Z,TRUE,695,immediate,2016-03-24T18:39:30Z,TRUE,188964
f28eb0472ede278751c000edef7ea3eb,forums,topic,1020,67,FALSE,2012-06-09T21:11:44Z,TRUE,1020,immediate,2016-03-24T18:39:30Z,TRUE,188734
f0a3b100736ff16165241cac27d76371,forums,topic,49,67,FALSE,2012-06-10T18:26:04Z,TRUE,49,immediate,2017-11-20T01:04:53Z,TRUE,
3dfc790b38c5f5c3fe42a69923dddd9e,forums,topic,782,67,FALSE,2012-06-11T04:40:35Z,TRUE,782,immediate,2016-07-18T23:50:06Z,TRUE,
b667e347e0877bcc4fdfeaa554b36990,forums,topic,1021,67,FALSE,2012-06-11T22:02:43Z,TRUE,1021,immediate,2016-03-24T18:39:30Z,TRUE,188733
30cc4c71b865a2832bbf3c5f09251bab,forums,topic,8277,14862,FALSE,2017-08-28T22:23:28Z,TRUE,,immediate,2017-08-31T21:53:20Z,TRUE,
c1147a44acb89932e1b2feff1ec4e9b6,forums,topic,1023,67,FALSE,2012-06-12T02:44:18Z,TRUE,1023,immediate,2016-03-24T18:39:30Z,TRUE,188731
f3032b12b59f7e4246f88bb70e3704f6,forums,topic,1024,67,FALSE,2012-06-12T18:44:38Z,TRUE,1024,immediate,2016-03-24T18:39:30Z,TRUE,188730
c93e189e1a99469be71fbe5b6a094ac7,forums,topic,52,67,FALSE,2012-06-13T11:16:42Z,TRUE,52,immediate,2017-11-06T20:33:13Z,TRUE,189532
1fe82852a7542083329cce91ac68311e,forums,topic,1025,67,FALSE,2012-06-13T19:20:40Z,TRUE,1025,immediate,2016-03-24T18:39:30Z,TRUE,188729
b0c27cdf9378bbeb757247c3dd1380ca,forums,topic,1026,67,FALSE,2012-06-13T23:44:27Z,TRUE,1026,immediate,2017-11-08T17:21:35Z,TRUE,188728
af1d1e7fe184f76c2fb02530476582b4,forums,topic,1027,67,FALSE,2012-06-14T11:12:24Z,TRUE,1027,immediate,2016-03-24T18:39:30Z,TRUE,188727
ab1f2a03d0291d5a370a339cd935845c,forums,topic,1028,67,FALSE,2012-06-14T17:08:45Z,TRUE,1028,immediate,2016-03-24T18:39:30Z,TRUE,188726
d55424b1dc330e86384cb560a09354a5,forums,topic,1030,67,FALSE,2012-06-15T19:15:55Z,TRUE,1030,immediate,2016-03-24T18:39:30Z,TRUE,188724
5b6a9932fd240636ea5103996232c888,forums,topic,62,168,TRUE,2012-06-16T21:40:44Z,TRUE,,daily,2017-11-20T06:18:16Z,TRUE,189525
866f346a2700e4dd9904ffd2a7ece139,forums,topic,1041,67,FALSE,2012-06-18T04:30:14Z,TRUE,1041,immediate,2016-03-24T18:39:30Z,TRUE,188713
cf63936119d8fdbb3cce7e5b5378d636,forums,topic,1037,67,FALSE,2012-06-18T04:41:00Z,TRUE,1037,immediate,2016-03-24T18:39:30Z,TRUE,188717
8995c4c1a4763b8d6f7ad01a4da3c21d,forums,topic,1042,67,FALSE,2012-06-18T14:24:02Z,TRUE,1042,immediate,2016-03-24T18:39:30Z,TRUE,188712
88e300206fe25a604cd8b51573add1e6,forums,topic,1036,67,FALSE,2012-06-18T14:36:09Z,TRUE,1036,immediate,2016-03-24T18:39:30Z,TRUE,188718
a0acc152557e64ea0114cde9313bc304,forums,topic,480,271,FALSE,2012-06-19T01:24:05Z,TRUE,480,immediate,2016-03-24T18:39:30Z,TRUE,189151
54be90418a0e6e0771bc266d2b547b6f,forums,topic,409,67,FALSE,2012-06-19T03:50:16Z,TRUE,409,immediate,2017-07-06T13:39:54Z,TRUE,189219
174159078352099d2c3b4ae22c90e27d,forums,topic,1037,271,FALSE,2012-06-19T04:14:55Z,TRUE,1037,immediate,2016-03-24T18:39:30Z,TRUE,188717
5d94eb8645649ed32c8f4033346955eb,forums,topic,1049,67,FALSE,2012-06-20T01:34:14Z,TRUE,1049,immediate,2016-03-24T18:39:30Z,TRUE,188705
d5ac990380bef8e6c4fe943930c03d36,forums,topic,1026,271,FALSE,2012-06-20T05:08:36Z,TRUE,1026,immediate,2016-03-24T18:39:30Z,TRUE,188728
9de6638a3dab6eb66a7f8ff23d3e8dfd,forums,topic,544,271,FALSE,2012-06-20T05:32:29Z,TRUE,544,immediate,2016-03-24T18:39:30Z,TRUE,189088
a6edf007d61f10b7b39239bb56aaf8fb,forums,topic,1039,271,FALSE,2012-06-20T05:38:55Z,TRUE,1039,immediate,2016-03-24T18:39:30Z,TRUE,188715
607e22156006864d90794d57b8a7176d,forums,topic,409,271,FALSE,2012-06-20T05:51:33Z,TRUE,409,immediate,2016-03-24T18:39:30Z,TRUE,189219
a8fa30c7d6b042ee844edff41dce59b0,forums,topic,717,271,FALSE,2012-06-20T06:28:54Z,TRUE,717,immediate,2016-03-24T18:39:30Z,TRUE,
8c62a60301a5bc06c6c52f3d03655330,forums,topic,1051,271,FALSE,2012-06-20T07:52:15Z,TRUE,1051,immediate,2016-03-24T18:39:30Z,TRUE,188703
6981d9a5114f27405ac66eeecad89898,forums,topic,1051,67,FALSE,2012-06-20T11:12:29Z,TRUE,1051,immediate,2016-03-24T18:39:30Z,TRUE,188703
29c174dea94e11acd3c071725458b748,forums,topic,1053,67,FALSE,2012-06-20T15:17:59Z,TRUE,1053,immediate,2016-03-24T18:39:30Z,TRUE,188701
cfd095729a79af12a26033e13156a025,forums,topic,1039,67,FALSE,2012-06-20T15:33:29Z,TRUE,1039,immediate,2017-07-06T02:21:03Z,TRUE,188715
6a71d45d0e5c9174890fc89cad0bef97,forums,topic,53,271,FALSE,2012-06-20T22:01:01Z,TRUE,53,immediate,2016-03-24T18:39:30Z,TRUE,189531
f47ab0e1ca9cade4570eedca4877afb7,forums,topic,1058,67,FALSE,2012-06-21T15:30:02Z,TRUE,1058,immediate,2016-03-24T18:39:30Z,TRUE,188696
fab29d87a8280519bf436cb7e86b6f48,forums,topic,1061,67,FALSE,2012-06-21T16:38:55Z,TRUE,1061,immediate,2016-03-24T18:39:30Z,TRUE,188693
abe1894fa742c1e80acf1f506b103fc2,forums,topic,1063,67,FALSE,2012-06-22T01:52:08Z,TRUE,1063,immediate,2016-03-24T18:39:30Z,TRUE,188691
90fcbabe8dcf8bd9eb6829854aea1446,forums,topic,1066,67,FALSE,2012-06-22T15:17:57Z,TRUE,1066,immediate,2016-03-24T18:39:30Z,TRUE,188688
34c1ab1d6b2264a86e8f7e5afc5530ee,forums,topic,1067,67,FALSE,2012-06-22T15:19:52Z,TRUE,1067,immediate,2016-03-24T18:39:30Z,TRUE,188687
876af33e3674c1b42346e2e9863436ea,forums,topic,1064,67,FALSE,2012-06-22T17:01:44Z,TRUE,1064,immediate,2016-03-24T18:39:30Z,TRUE,188690
fa46d9e859dab678e1415a2734210e40,forums,topic,1062,67,FALSE,2012-06-22T17:12:50Z,TRUE,1062,immediate,2017-07-13T08:48:00Z,TRUE,188692
bd4d900ac1e0750cefd919c4b6ef6ff4,forums,topic,1070,67,FALSE,2012-06-23T12:49:19Z,TRUE,1070,immediate,2016-03-24T18:39:30Z,TRUE,188684
497c9f2fbfebe369579398b08047d6a3,forums,topic,1071,67,FALSE,2012-06-23T12:53:50Z,TRUE,1071,immediate,2017-05-23T02:41:31Z,TRUE,188683
4d065d697033062be6e8ea30445fc9f5,forums,topic,629,67,FALSE,2012-06-23T13:15:58Z,TRUE,629,immediate,2016-03-24T18:39:30Z,TRUE,
e71e47ad2bbdb9ade1a0d0d755181ed8,forums,topic,1056,67,FALSE,2012-06-23T13:48:49Z,TRUE,1056,immediate,2016-03-24T18:39:30Z,TRUE,188698
baeae1d775c3f021d287221cfbcc5f39,forums,topic,1072,67,FALSE,2012-06-23T13:52:53Z,TRUE,1072,immediate,2016-03-24T18:39:30Z,TRUE,188682
299986eab204af8c6d065409f485ed9a,forums,topic,725,271,FALSE,2012-06-23T22:49:15Z,TRUE,725,immediate,2016-03-24T18:39:30Z,TRUE,188945
7cd116f96848ceb5dd3481334e7cb87e,forums,topic,1060,271,FALSE,2012-06-24T05:48:24Z,TRUE,1060,immediate,2016-03-24T18:39:30Z,TRUE,188694
d1c67fb54b4fcd2979b0d15a4a5a4acb,forums,topic,1081,271,FALSE,2012-06-26T08:02:58Z,TRUE,1081,immediate,2016-03-24T18:39:30Z,TRUE,188673
bbd82537c7bcd6469fe1e298e5af4fee,forums,topic,1084,271,FALSE,2012-06-26T09:06:45Z,TRUE,1084,immediate,2016-03-24T18:39:30Z,TRUE,188670
149f0945880b0cc7b07d7aaab43e39bc,forums,topic,1016,271,FALSE,2012-06-26T10:37:10Z,TRUE,1016,immediate,2016-03-24T18:39:30Z,TRUE,188735
f3c64156c9620b706c792098af6e2ef4,forums,topic,1082,67,FALSE,2012-06-26T20:15:53Z,TRUE,1082,immediate,2016-03-24T18:39:30Z,TRUE,188672
72c8a651efd27a3dbeaf207c9b872e0a,forums,topic,1084,67,FALSE,2012-06-26T21:07:37Z,TRUE,1084,immediate,2017-08-30T12:23:58Z,TRUE,188670
721071896a6d0369e57bb33206365a3d,forums,topic,1076,67,FALSE,2012-06-26T21:09:27Z,TRUE,1076,immediate,2016-03-24T18:39:30Z,TRUE,188678
2e5de4693ab49729a60ef800ae03a697,forums,topic,1074,67,FALSE,2012-06-26T21:09:49Z,TRUE,1074,immediate,2016-03-24T18:39:30Z,TRUE,188680
6dcfaf82a92d187d5a8c9c947de6a86b,forums,topic,1079,271,FALSE,2012-06-27T01:28:08Z,TRUE,1079,immediate,2016-03-24T18:39:30Z,TRUE,188675
4908e922e3502a89e222baaf22b187cd,forums,topic,1090,67,FALSE,2012-06-27T02:24:18Z,TRUE,1090,immediate,2016-03-24T18:39:30Z,TRUE,188664
746fa3c756191661fddfb4bdde46229c,forums,topic,657,67,FALSE,2012-06-27T05:38:23Z,TRUE,657,immediate,2016-06-04T22:33:11Z,TRUE,188990
63e76a9d29b54a8e41cb8f55812c87e1,forums,topic,1092,67,FALSE,2012-06-28T02:20:51Z,TRUE,1092,immediate,2016-03-24T18:39:30Z,TRUE,
a76562079b8a0741e51e0dfc70599064,forums,topic,823,67,FALSE,2012-06-28T02:31:58Z,TRUE,823,immediate,2016-03-24T18:39:30Z,TRUE,188901
74577671d487fd24a6ea0268ab03e62b,forums,topic,1093,67,FALSE,2012-06-28T15:43:56Z,TRUE,1093,immediate,2016-03-24T18:39:30Z,TRUE,188663
81175bf7b66bd40f578a73525d4ca18c,forums,topic,1094,67,FALSE,2012-06-28T23:34:22Z,TRUE,1094,immediate,2016-03-24T18:39:30Z,TRUE,188662
55e1c4f872138a4c50737c1545f39631,forums,topic,1095,67,FALSE,2012-06-29T00:46:16Z,TRUE,1095,immediate,2016-03-24T18:39:30Z,TRUE,
b803872efd756e5c53cb77e32103c9ed,forums,topic,7222,13771,FALSE,2017-01-03T23:21:39Z,TRUE,,immediate,,TRUE,183393
615282989546412d1dc7fcd14cacec08,forums,topic,1096,67,FALSE,2012-06-29T03:04:41Z,TRUE,1096,immediate,2016-03-24T18:39:30Z,TRUE,188661
88af2854b55788bafc8ad477737255e2,forums,topic,1096,271,FALSE,2012-06-29T05:45:01Z,TRUE,1096,immediate,2016-03-24T18:39:30Z,TRUE,188661
4ad56bfdb278d7cff63c705263d59e7d,forums,topic,1098,67,FALSE,2012-06-29T17:33:11Z,TRUE,1098,immediate,2016-03-24T18:39:30Z,TRUE,188660
6844f768eea306802e16108e50529d99,forums,topic,1100,67,FALSE,2012-06-29T18:20:07Z,TRUE,1100,immediate,2016-03-24T18:39:30Z,TRUE,188659
ce686b69b6c7a0162bc45d32f091c4fa,forums,topic,1099,67,FALSE,2012-06-29T19:24:43Z,TRUE,1099,immediate,2016-03-24T18:39:30Z,TRUE,
531cceeb4ed7421c0d852d3261beb012,forums,topic,1102,67,FALSE,2012-06-29T20:08:04Z,TRUE,1102,immediate,2016-03-24T18:39:30Z,TRUE,188658
461f7a8ddf2b0de3047ba0dcd93e9d38,forums,topic,1105,67,FALSE,2012-06-30T13:01:23Z,TRUE,1105,immediate,2016-03-24T18:39:30Z,TRUE,188656
f30dce52a1981dee5cba0e997833ec84,forums,topic,1106,67,FALSE,2012-06-30T18:47:24Z,TRUE,1106,immediate,2016-03-24T18:39:30Z,TRUE,188655
e7775a4d2c4c94dedd56c37b60f94a3d,forums,topic,1099,279,FALSE,2012-06-30T21:27:52Z,TRUE,,immediate,2016-03-24T18:39:30Z,TRUE,
268e3aeedaf739e57d1bbae2897a49d0,forums,topic,1103,67,FALSE,2012-06-30T21:53:40Z,TRUE,1103,immediate,2016-03-24T18:39:30Z,TRUE,
48a5d3b05ed7c3e7050709efdaffdf36,forums,topic,1110,298,FALSE,2012-07-01T03:19:34Z,TRUE,1110,immediate,2016-03-24T18:39:30Z,TRUE,188651
39be9a032ab75e08b15f80033d79869d,forums,topic,1110,67,FALSE,2012-07-01T04:38:38Z,TRUE,1110,immediate,2016-03-24T18:39:30Z,TRUE,188651
bbb49194011a1af8d8a90d55f8e4b6b9,forums,topic,748,279,FALSE,2012-07-01T06:24:04Z,TRUE,,immediate,2016-03-24T18:39:30Z,TRUE,188930
fe15eca817dafa13d3aadcaa282db860,forums,topic,1098,271,FALSE,2012-07-01T09:01:59Z,TRUE,1098,immediate,2016-03-24T18:39:30Z,TRUE,188660
ecf1619f9f41f3f631ff1ef4b3f943a2,forums,topic,1087,271,FALSE,2012-07-01T09:13:13Z,TRUE,1087,immediate,2016-03-24T18:39:30Z,TRUE,188667
9371d3d1242cf1c9e951e8c822ed623f,forums,topic,1107,271,FALSE,2012-07-01T09:15:44Z,TRUE,1107,immediate,2016-03-24T18:39:30Z,TRUE,188654
189f6f2725294dffb699b9d440880db9,forums,topic,1114,67,FALSE,2012-07-01T15:39:20Z,TRUE,1114,immediate,2016-03-24T18:39:30Z,TRUE,188647
56eddeb5c352ee8b43943daf9cd7f40d,forums,topic,1113,67,FALSE,2012-07-01T16:15:11Z,TRUE,1113,immediate,2016-03-24T18:39:30Z,TRUE,188648
76db3e6e434db12e22df83235daa88f4,forums,topic,1124,67,FALSE,2012-07-02T19:10:11Z,TRUE,1124,immediate,2016-03-24T18:39:30Z,TRUE,188637
ba24f76fa23d2a1cd524f426d40728ce,forums,topic,1122,67,FALSE,2012-07-02T19:31:10Z,TRUE,1122,immediate,2016-03-24T18:39:30Z,TRUE,188639
0d95107f6972f0ac678611602e7d8bdf,forums,topic,1121,67,FALSE,2012-07-02T19:33:45Z,TRUE,1121,immediate,2016-03-24T18:39:30Z,TRUE,188640
58b4cdedca3ec944ee0e8931bb8896e2,forums,topic,1126,271,FALSE,2012-07-03T02:03:33Z,TRUE,1126,immediate,2016-03-24T18:39:30Z,TRUE,188635
ba46e356eaacbeeba4bc67d005cb3667,forums,topic,1140,67,FALSE,2012-07-04T19:47:27Z,TRUE,1140,immediate,2016-03-24T18:39:30Z,TRUE,188622
a973ea3a654855a8a559a4f10d4ba8af,forums,topic,1138,67,FALSE,2012-07-04T21:45:46Z,TRUE,1138,immediate,2016-03-24T18:39:30Z,TRUE,188624
7f8e02107226795afdc44a4064d187cb,forums,topic,1120,84,FALSE,2012-07-04T22:42:19Z,FALSE,,immediate,2016-03-24T18:39:30Z,TRUE,188641
2e222f12dc1ac98e0229b56df00eacd9,forums,topic,1137,67,FALSE,2012-07-05T03:50:42Z,TRUE,1137,immediate,2016-12-23T16:29:01Z,TRUE,188625
a27d9913906a79e130da2f3e3c4509ed,forums,topic,1142,130,FALSE,2012-07-05T04:18:11Z,TRUE,,immediate,2016-03-24T18:39:30Z,TRUE,188620
9b800db9d909e4d2418d9e8ea586e582,forums,topic,1141,67,FALSE,2012-07-05T04:50:37Z,TRUE,1141,immediate,2016-03-24T18:39:30Z,TRUE,188621
dbd8b5971160fc7179b6c58997877113,forums,topic,1145,67,FALSE,2012-07-05T14:42:07Z,TRUE,1145,immediate,2016-03-24T18:39:30Z,TRUE,188617
3454e0c7a6afa59be006b2b175b2f82a,forums,topic,1146,67,FALSE,2012-07-05T16:31:22Z,TRUE,1146,immediate,2016-03-24T18:39:30Z,TRUE,188616
98a91eaadd2b2f3ccca2163e47fde352,forums,topic,1001,271,FALSE,2012-07-06T10:20:50Z,TRUE,1001,immediate,2016-03-24T18:39:30Z,TRUE,188746
889063d841227ffdec7ce4846f09a932,forums,topic,1150,67,FALSE,2012-07-06T22:02:26Z,TRUE,1150,immediate,2016-03-24T18:39:30Z,TRUE,188612
3ec24e1694b9ed0425dcbdbada57c6de,forums,topic,1149,67,FALSE,2012-07-06T22:46:30Z,TRUE,1149,immediate,2016-03-24T18:39:30Z,TRUE,188613
1ae3cba7a05d054aa5fc259966cd3233,forums,topic,497,67,FALSE,2012-07-07T06:00:55Z,TRUE,497,immediate,2017-07-05T05:40:10Z,TRUE,189134
788ddfbe99cdc9f0da3867545aa17928,forums,topic,1157,67,FALSE,2012-07-07T17:57:44Z,TRUE,1157,immediate,2016-03-24T18:39:30Z,TRUE,188605
5f1b37d1653dbfe1836f9072ade9b833,forums,topic,1158,67,FALSE,2012-07-07T18:06:13Z,TRUE,1158,immediate,2016-03-24T18:39:30Z,TRUE,188604
31672ebe1ea266708479ac2986008244,forums,topic,1155,67,FALSE,2012-07-07T18:15:31Z,TRUE,1155,immediate,2016-03-24T18:39:30Z,TRUE,188607
5e282a086b36622da0cb3b0f22cfd069,forums,topic,1159,67,FALSE,2012-07-07T19:42:46Z,TRUE,1159,immediate,2016-03-24T18:39:30Z,TRUE,188603
b3c8f7261bc6b52fbe12a752334f2209,forums,topic,1159,271,FALSE,2012-07-09T06:25:22Z,TRUE,1159,immediate,2016-03-24T18:39:30Z,TRUE,188603
21dc1904fac1b9e842e34db2f10b2ad5,forums,topic,986,271,FALSE,2012-07-09T22:52:56Z,TRUE,986,immediate,2016-03-24T18:39:30Z,TRUE,188758
7815141a4dcbc26a258dca509d5efa22,forums,topic,1165,279,FALSE,2012-07-10T12:47:29Z,TRUE,1165,immediate,2016-03-24T18:39:30Z,TRUE,188597
e6291a601479a6ea70e1a9469cbf0198,forums,topic,1166,67,FALSE,2012-07-10T15:24:59Z,TRUE,1166,immediate,2016-03-24T18:39:30Z,TRUE,188596
399ec0bb4f64ecdd9bcc64e2cbdc7698,forums,topic,1165,67,FALSE,2012-07-10T15:58:42Z,TRUE,1165,immediate,2016-03-24T18:39:30Z,TRUE,188597
a0b8569cccc0c5df7ed607c499c7b528,forums,topic,1163,131,FALSE,2012-07-10T21:41:40Z,TRUE,1163,immediate,2016-03-24T18:39:30Z,TRUE,188599
ff774684a32706c7594bf207d493df0e,forums,topic,1167,67,FALSE,2012-07-11T05:50:11Z,TRUE,1167,immediate,2016-03-24T18:39:30Z,TRUE,188595
0b91293d3f7772e737c4d3d6e4e24e7e,forums,topic,717,131,FALSE,2012-07-11T13:57:47Z,TRUE,717,immediate,2016-03-24T18:39:30Z,TRUE,
1acc633829a74b426d8cc77dc2690ac6,forums,topic,1169,67,FALSE,2012-07-11T16:33:24Z,TRUE,1169,immediate,2016-03-24T18:39:30Z,TRUE,188593
4815626208f006f010bebbdec34c8a1f,forums,topic,1167,271,FALSE,2012-07-11T23:07:27Z,TRUE,1167,immediate,2016-03-24T18:39:30Z,TRUE,188595
cbde6a1ddf797f50749b3ffa4d9fb4d8,forums,topic,1171,67,FALSE,2012-07-11T23:57:25Z,TRUE,1171,immediate,2016-03-24T18:39:30Z,TRUE,188591
6aab4b0b902646a62daa7d8625c6b518,forums,topic,67,67,FALSE,2012-07-12T01:28:15Z,TRUE,67,immediate,2016-03-24T18:39:30Z,TRUE,189520
2a66015c515be798b626864569cb3dab,forums,topic,668,67,FALSE,2012-07-13T02:08:15Z,TRUE,668,immediate,2016-03-24T18:39:30Z,TRUE,188984
7a8b32dbffa3447bf4f8ff3d728d89ff,forums,topic,747,67,FALSE,2012-07-13T05:28:07Z,TRUE,747,immediate,2016-03-24T18:39:30Z,TRUE,188931
aabd6221c93d278da82abebd9d9e5497,forums,topic,747,317,FALSE,2012-07-13T06:48:46Z,TRUE,,immediate,2016-03-24T18:39:30Z,TRUE,188931
cb27d38b520fd4e74151fa13ebade4c8,forums,topic,1174,67,FALSE,2012-07-13T17:10:34Z,TRUE,1174,immediate,2016-03-24T18:39:30Z,TRUE,188588
fd2887acae8027b3eb94b9ae7cffd82a,forums,topic,1175,67,FALSE,2012-07-13T21:30:53Z,TRUE,1175,immediate,2016-03-24T18:39:30Z,TRUE,188587
1bef39ef5500bd0d4eed0b7203bb31c6,forums,topic,1174,271,FALSE,2012-07-14T05:10:13Z,TRUE,1174,immediate,2016-03-24T18:39:30Z,TRUE,188588
91dde9ff37cc8c47fe632909bc5851ce,forums,topic,1118,271,FALSE,2012-07-14T06:11:27Z,TRUE,1118,immediate,2016-03-24T18:39:30Z,TRUE,188643
7d585c5716ad51bfd1b87cc1122d2a0b,forums,topic,1176,67,FALSE,2012-07-14T17:43:13Z,TRUE,1176,immediate,2016-03-24T18:39:30Z,TRUE,188586
8d012920255359041ab0353000eced07,forums,topic,1178,67,FALSE,2012-07-14T17:44:33Z,TRUE,1178,immediate,2016-03-24T18:39:30Z,TRUE,188584
fb559140ec0548638880b5e525d7f080,forums,topic,1180,67,FALSE,2012-07-14T18:06:40Z,TRUE,1180,immediate,2016-03-24T18:39:30Z,TRUE,188582
1d3a8db30b741d5e72d1cd5a3393d064,forums,topic,208,131,FALSE,2012-07-15T00:58:32Z,TRUE,208,immediate,2017-10-28T08:07:21Z,TRUE,189404
2190741601c22eed9cab7a23111b2786,forums,topic,8199,14382,FALSE,2017-08-13T23:54:06Z,TRUE,,immediate,2017-11-11T19:57:33Z,TRUE,
a150d34269618344d8efe5fa1d389c2f,core,member,14786,14382,FALSE,2017-08-13T22:55:49Z,TRUE,,immediate,,TRUE,
d71cf2b814c41c8ea6ddeb3252088b48,calendar,event,58,13532,FALSE,2017-08-13T22:21:13Z,TRUE,,daily,2017-11-20T06:18:16Z,TRUE,2377
e31ff013fff306f55240b469205e95e0,forums,topic,8199,13532,FALSE,2017-08-13T22:12:42Z,TRUE,,immediate,2017-11-11T19:57:33Z,TRUE,
380c55bae0ae7a73530738130bc96d8f,forums,topic,1185,67,FALSE,2012-07-15T20:07:17Z,TRUE,1185,immediate,2016-03-24T18:39:30Z,TRUE,188577
ac5eaf2647d71eb01f5a49480c9a62f3,forums,topic,1187,67,FALSE,2012-07-16T05:13:19Z,TRUE,1187,immediate,2016-03-24T18:39:30Z,TRUE,188575
7d7723f5cc158a9d67621946f06f1e3f,forums,topic,8150,14268,FALSE,2017-08-13T21:36:13Z,TRUE,,immediate,2017-08-13T22:25:05Z,TRUE,
1d70763b8486f48fa1ef6a4d6587e5e8,forums,topic,6896,14382,FALSE,2017-08-13T19:01:55Z,TRUE,,immediate,2017-08-28T11:18:52Z,TRUE,
8f87ca91fee9f80181c99b88e9a595ed,core,member,13858,14554,FALSE,2017-08-13T16:28:39Z,TRUE,,immediate,,TRUE,
4b5e7959d7819b3a2200190a4c5b76f1,forums,topic,1188,67,FALSE,2012-07-16T17:11:58Z,TRUE,1188,immediate,2016-03-24T18:39:30Z,TRUE,188574
de771cc6c49cdb51ee8fbee5fca79d91,forums,topic,1019,67,FALSE,2012-07-16T19:16:17Z,TRUE,1019,immediate,2016-03-24T18:39:30Z,TRUE,
b54ccd9b20a7110d5923c1de140ae324,forums,topic,1176,271,FALSE,2012-07-16T23:35:05Z,TRUE,1176,immediate,2016-03-24T18:39:30Z,TRUE,188586
12414a0641a037cc4de29b39cc10a0dd,forums,topic,1177,131,FALSE,2012-07-17T01:54:05Z,TRUE,1177,immediate,2016-03-24T18:39:30Z,TRUE,188585
f6df449c640c2217f5f4c99638cf8baa,forums,topic,1189,67,FALSE,2012-07-17T03:14:21Z,TRUE,1189,immediate,2016-03-24T18:39:30Z,TRUE,188573
